name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,Ceres_Sign,Ceres_Lon,Pallas_Sign,Pallas_Lon,Juno_Sign,Juno_Lon,Vesta_Sign,Vesta_Lon,Chiron_Sign,Chiron_Lon
Kurt Cobain,1967-02-20 19:20:00,1994-04-05,27.11841204654346,suicide,Pisces,Water,False,False,Scorpio,True,0.7192992619748619,44.00334352406492,-0.8162543894676805,215.2884174454172,0.9962843565078424,4.940708306492581,0.783431406635789,38.42416559417825,-0.77761387907791,141.04262062233113,-0.2925092560487327,107.00824139346608,0.93431577969899,339.1178840942186,-0.5418351322839565,122.8086518413332,0.5166667871561197,58.89106942634933,0.3756975360596038,67.93256861874681,-0.9638046243230296,195.46261381139465,51,95,44,Cancer,98.67417818485782,Pisces,348.3341207336659,Pisces,356.1288493024407,Scorpio,211.74623724454415,,
Janis Joplin,1943-01-19 09:45:00,1970-10-04,27.704312114989733,overdose,Capricorn,Earth,False,False,Sagittarius,False,-0.3024113202038558,252.39750968061983,-0.7557389175739914,139.08997670518582,-0.7048313427187649,225.1840799050427,0.1201448865550882,276.9004644646004,-0.083311845051353,265.2210436369064,-0.3364785607538134,109.66247356458491,0.970118782750271,345.9581547118429,-0.6232197232922617,128.55163884463516,0.545732714023371,56.92525102496995,0.6230190502435392,51.463061738184365,-0.997432295734794,184.10679574690909,19,277,107,Cancer,96.34490492119639,Aquarius,309.6256127678333,Aquarius,313.77771822349706,Sagittarius,264.6531754674889,,
Jimi Hendrix,1942-11-27 10:15:00,1970-09-18,27.805612594113622,overdose,Sagittarius,Fire,True,False,Scorpio,False,0.3520700802434829,290.61398285068765,0.213190497034031,282.3093893620961,0.212454901188248,282.26625464315066,0.8882037383484779,332.6483901673978,0.3809509713448588,292.3926004541114,-0.1861456256272397,100.72793219313156,0.9565795656073668,343.0539372083322,-0.5850169870855203,125.8041900803029,0.5465945384261974,56.86630370201365,0.6432419132481417,49.96601220954574,-0.9992965592711892,182.14920007448416,331,261,70,Cancer,114.63872723006408,Sagittarius,242.48865706132077,Sagittarius,247.23265143909848,Scorpio,227.32404072672114,,
Jim Morrison,1943-12-08 11:55:00,1971-07-03,27.564681724846,overdose,Sagittarius,Fire,True,False,Gemini,False,-0.9033921610256974,205.39240267243983,-0.9971839224459236,184.30092535946935,-0.9136081996840688,203.9911601838312,-0.5645227795536314,235.6308411687686,-0.344422762125816,249.85343698843985,-0.0046361680560417,90.26563381432165,0.9268890141858256,337.95494823346417,-0.5457988426007466,123.0792706573111,0.5490703579594561,56.696741007370605,0.6615537792667863,48.58151924457846,-0.9929342075585372,186.8151296094339,342,184,158,Taurus,36.98120549980803,Capricorn,270.63361329060865,Scorpio,210.19531119395594,Gemini,71.72397146316068,,
Frank Sinatra,1915-12-12 03:00:00,1998-05-14,82.41752224503765,cardiac,Sagittarius,Fire,False,False,Leo,False,-0.9024852635024904,154.4866916846342,0.4099939268325174,294.2044532951897,-0.6733786005623227,132.32836545078746,-0.0081996577065094,90.46981104471143,-0.0773945171503286,265.561181911528,0.9993056421920372,2.1352779966240405,0.2132271010259066,282.31153597413066,0.9999996626200188,359.9529350829889,-0.9999948110893252,179.81542370875982,-0.9027741373224928,154.52514559799852,-0.8999180344193026,205.85270468194076,346,134,153,Pisces,332.2986422088949,Sagittarius,256.83941571487907,Capricorn,281.665411180531,Leo,147.5238314390203,,
Dean Martin,1917-06-07 11:00:00,1995-12-25,78.54620123203286,disease,Gemini,Air,False,False,Taurus,False,-0.9557157811324916,197.1150430919392,0.7700989404966468,39.63722554589941,-0.5458904260187628,236.91446674757785,-0.7956683548622124,217.28157090795384,-0.5816657005705117,234.4322153758773,-0.8390240291654496,212.962797438915,-0.6301683674237405,230.9374545282292,0.90855074342792,335.30583706343987,-0.989141099135828,171.54868389723322,-0.850446925745518,148.26031280682247,0.1865288012565865,280.7502779058532,158,359,164,Capricorn,281.500067631177,Taurus,53.54603133355721,Gemini,87.3299704586752,Taurus,54.681425594892055,,
Sammy Davis Jr,1925-12-08 10:00:00,1990-05-16,64.43258042436688,cancer,Sagittarius,Fire,False,False,Scorpio,False,-0.936980265570072,159.5504623572334,-0.8174967806505403,144.83499127874694,-0.7015883980154546,134.55458072015466,0.3201557146984603,71.32765789158236,-0.5362393127018846,122.42799764175294,-0.9707058045118137,166.09745368646094,0.4245440816146918,64.87819132047841,0.3020807777529141,287.5826224085636,-0.7612863292837905,139.57772943763297,-0.5287710369390485,121.92245629521676,-0.9714030890703044,193.73528317437405,342,136,159,Virgo,164.80904689460385,Sagittarius,263.37531999969315,Aquarius,302.6321047370413,Scorpio,226.64836929312196,,
Nat King Cole,1919-03-17 06:00:00,1965-02-15,45.91649555099247,cancer,Pisces,Water,False,False,Aries,False,0.8746693655677468,331.0058692756397,0.7326120790279991,317.1058231688947,0.5982248566256014,306.7428678760565,0.3473354435821716,290.3244252820163,-0.9780808095054678,167.9816077295133,0.6709357504266859,312.1393276086136,-0.9715192764211336,193.70721787984144,-0.9692734692010682,194.24009028075608,-0.2284194608666331,103.20403664591892,0.3263169025395626,70.95462176945297,-0.9787376288271924,191.83630114277253,76,46,30,Libra,182.2936782369989,Aries,13.128309748121083,Aries,22.401916888526838,Aries,8.072028737254861,,
Ray Charles,1930-09-23 12:00:00,2004-06-10,73.71115674195757,disease,Virgo,Earth,True,False,Cancer,False,-0.1701863420488391,260.2013464499221,-0.9624491704435936,164.24871963443192,-0.2844631852259817,253.47323673356823,-0.8573798478852438,210.9763469102279,0.9946873704695268,5.908603593299219,0.594687782013399,53.50962201298812,-0.9906811609784666,187.82810014097856,0.7971373284219004,322.8576003493454,-0.9451891354947078,160.94210773837895,-0.8678814151851039,150.21337188119122,0.969141580855352,14.270777762977517,266,162,104,Libra,193.7045952439589,Virgo,176.38110756744612,Scorpio,225.57715555393318,Cancer,105.66719072659555,,
Johnny Cash,1932-02-26 07:30:00,2003-09-12,71.5400410677618,disease,Pisces,Water,False,True,Pisces,False,-0.9750858246051304,192.81641938263076,-0.913266812633302,155.96077825650508,-0.983119136411582,190.5426016929881,-0.9387091461655628,159.8358921954885,0.9999487018218332,0.5803506264932139,0.949897666384619,18.21364052460126,-0.9473533751472466,161.32558938769705,0.6829588026871964,313.07528923529543,-0.900385319820312,154.2087621190506,-0.8393473240115702,147.07126269206947,0.5555693387207653,56.25006162525944,57,255,167,Scorpio,214.34015161903918,Pisces,336.0036721416788,Aries,16.232363950683965,Pisces,330.9508194394874,,
June Carter Cash,1929-06-23 14:00:00,2003-05-15,73.88911704312115,cardiac,Cancer,Water,True,False,Leo,False,0.7951034864125258,322.66503128975546,0.4710886089000852,298.10498372120867,0.8472831433817993,327.9173872786551,0.9551823578551836,342.781408156135,-0.985165096598128,170.1186029365037,0.3729201937318552,68.10417368774719,-0.9999178821182052,180.73427623331207,0.782095800965855,321.4528675153069,-0.9615995877929674,164.07038720170473,-0.8811723644987456,151.7841100193257,0.9821785513075876,10.833186753345728,174,135,39,Capricorn,286.90712578361916,Gemini,74.06002113383157,Taurus,46.058096845338376,Leo,143.56548920111806,,
Roy Orbison,1936-04-23 14:50:00,1988-12-06,52.61875427789185,cardiac,Taurus,Earth,False,False,Taurus,False,-0.7509064405382102,221.33104231659755,-0.9360511687731928,159.39863752155296,-0.8657800641686855,210.0281019136104,-0.8613040917411207,210.53667693419132,0.7950740481312355,322.662250236946,-0.9069929848331854,155.0930566690484,0.240746852773577,283.9306243979874,-0.57551671014004,234.8641742434368,-0.4182821123792511,114.72617748429434,-0.3179980001706279,108.54189554388826,0.4659079814664179,62.23099911070386,114,341,138,Gemini,62.568726074521685,Taurus,47.40203641447382,Aries,15.469269656977744,Taurus,45.8843447454366,,
Buddy Holly,1936-09-07 15:30:00,1959-02-03,22.403832991101982,accident,Virgo,Earth,True,False,Leo,True,-0.8581504969245773,149.1095507373797,-0.9825871733290548,190.70790430907093,-0.4180279602240342,114.7101468415348,-0.8660231306554638,149.99973951963244,0.1562826449149721,278.9911930249508,0.9587994538181293,343.4959090994024,0.2364618428475302,283.67780907980983,-0.0865564034899111,94.96553012337284,0.6359642032954154,50.50846563760976,0.816717476897254,35.242462208769325,0.2861979071391461,286.63046655952894,251,34,148,Gemini,68.52014611064662,Libra,191.57273473126995,Libra,183.9785769220827,Leo,138.06831000239816,,
Ritchie Valens,1941-05-13 02:00:00,1959-02-03,17.724845995893222,accident,Taurus,Earth,True,False,Aquarius,False,-0.1392463907778892,261.99575951278445,0.999869855971154,0.924388350970446,-0.4038612219013223,246.1802148880202,0.1011220639073923,275.80378755800933,0.0143920728747364,89.17536649619694,-0.999148743731214,182.36427834598027,-0.7120447530988193,224.5984734769719,0.2010170438550153,78.40356071633649,0.7443525434576999,41.896482578758594,0.8549763423768456,31.24287870986764,0.9557720082562554,17.104092794025973,133,34,99,Sagittarius,258.30366206874714,Gemini,60.10266668478454,Taurus,58.17452888370583,Aquarius,327.884136531152,,
Big Bopper,1930-10-24 12:00:00,1959-02-03,28.27652292950034,accident,Scorpio,Water,False,False,Leo,False,-0.2344254406235878,103.55775689530842,0.9635316141464404,15.521176936061096,-0.256904831820666,104.88648475178935,0.0349065666016252,87.99959467765714,0.4262455564003932,295.2295285691315,-0.6296924736236886,129.0274374407463,0.9979233628040995,356.3068824672745,-0.5243921116342499,121.62732951775617,0.4735424619600312,61.73550777366185,0.7366556168398446,42.55270068382271,-0.992639231815544,173.0438977723092,297,34,102,Sagittarius,243.7068734836565,Libra,201.39639682101537,Sagittarius,245.978721764058,Leo,121.82997445821745,,
Otis Redding,1941-09-09 06:00:00,1967-12-10,26.24777549623545,accident,Virgo,Earth,False,False,Aries,False,-0.0276022985384186,91.5816961000703,0.944806134956066,340.8750154749449,0.4382971484053321,64.0047171095311,0.9829071874385776,10.608768012546363,0.2253539320427067,283.0236915060728,0.2467511188669613,75.71465694348034,0.603202525068575,307.0996075804712,-0.4783946862927031,118.58060883724092,0.5308162773085916,57.9393759986082,0.6727699462259377,47.71878775629455,-0.8455981546138388,212.2639200617263,252,344,92,Aries,26.23274211865893,Libra,183.5869594246295,Libra,202.98340071505785,Aries,23.67548643219374,,
Sam Cooke,1931-01-22 12:00:00,1964-12-11,33.883641341546884,homicide,Aquarius,Air,False,False,Leo,False,0.7429041685166289,317.97939733204225,0.9996274321234808,358.4359385278194,0.9982743360649796,356.63350312807785,0.9075002108666288,335.16215319512355,0.7911904276850122,37.70310162334272,0.562114512947045,304.20215690273585,0.7261366683140621,43.43651245581231,-0.8904627056323174,152.9314479587384,0.2848832953500141,73.44812728302193,0.5481102970298428,56.76253220342242,0.4291440732978158,64.58674685710936,22,346,41,Pisces,342.36641992914315,Capricorn,277.8096113174063,Sagittarius,255.15477604537074,Leo,129.0132347102817,,
Marvin Gaye,1939-04-02 23:30:00,1984-04-01,44.99657768651608,homicide,Aries,Fire,True,False,Capricorn,False,0.999977652608996,359.61695318735667,-0.962714032949278,195.69528045558263,0.952198994626352,17.78695004732863,0.9450314198373078,19.08554766018102,0.7805338395234065,321.3094792631445,0.3441481984777887,290.12980731383857,-0.9034766887608632,205.3811062285447,-0.8856935750516481,207.6630059191728,-0.1738913399334358,100.01414740593351,-0.035549925928202,92.03728999168874,-0.8689000418397453,209.66893221366217,92,92,0,Virgo,176.1764858310958,Aries,12.971378860824592,Pisces,333.0932360369576,Capricorn,276.94037100201274,,
Barry White,1944-09-12 16:00:00,2003-07-04,58.80355920602327,disease,Virgo,Earth,False,False,Libra,False,0.3806249630404703,292.37239967553467,0.740242043366221,42.24796196693826,0.5219844110575785,301.46545624197586,-0.1925592926004068,258.89782059461606,-0.8368677368601838,146.81082355354647,0.9286191672489568,338.22058140733213,0.99559216032694,354.6184153108645,-0.183787272004379,259.4095640725312,-0.6311304119478472,129.13357160646953,-0.6219601565223419,128.45941720548495,0.538986799740077,302.6146925187153,256,185,71,Cancer,116.53884761171018,Virgo,159.5143652498315,Libra,190.81458661865236,Libra,189.49014504457824,,
Isaac Hayes,1942-08-20 08:00:00,2008-08-10,65.97125256673512,cardiac,Leo,Fire,False,True,Virgo,False,0.98915751560063,351.5550862541453,0.9996175197051912,358.4152673476883,0.9752995955545362,347.2389128150495,0.8534938349565951,31.40626362360601,0.976790457321014,12.36842786231611,-0.9995213743390916,178.22722775640182,0.043955150661325,87.48074371099482,0.3009601301776803,287.5152798867864,-0.8149130055631485,144.57876098510695,-0.7957460339039366,142.7257773128178,-0.961111534482972,163.96881605308184,232,223,9,Sagittarius,247.9365231354227,Virgo,162.84930570171483,Leo,123.90271538224547,Virgo,161.99448798541223,,
Luther Vandross,1951-04-20 15:00:00,2005-07-01,54.195756331279945,cardiac,Aries,Fire,False,False,Taurus,False,0.341692048658386,70.0200036111548,-0.8632844712386447,210.3126121548989,0.0408403855943638,87.65936729264322,0.5341238737967965,57.715485815857306,0.9110344430102972,335.6486975865015,-0.9843271089192612,190.15736469191927,0.5201720137269332,301.34379054486374,-0.4281314023414456,244.6509674321299,-0.489397949436602,119.30101821788296,-0.5777495490368164,125.29241307953468,0.8505247924259632,31.731205349261582,110,182,72,Libra,192.68185832485057,Taurus,36.93865360184859,Gemini,66.23674088855293,Taurus,37.571252342788036,,
Rick James,1948-02-01 12:00:00,2004-08-06,56.50924024640657,cardiac,Aquarius,Air,True,False,Virgo,False,-0.9988044320324796,182.80199943952485,-0.992417663565532,172.93984961807064,-0.9878648550542646,188.93511775027935,-0.2008238899060513,101.58514199832558,0.9938679293939244,353.6516131908959,-0.0318892617943155,268.17257007157474,0.8715767125169855,330.6423838230944,-0.2892730003288709,253.18556337586807,-0.5162054654786848,121.0780640641326,-0.5859920888659461,125.8731075008437,0.9742973059408072,346.9814810440432,32,219,178,Scorpio,215.26794543208445,Aquarius,329.30807686823135,Pisces,347.5868753156399,Virgo,153.8628383661806,,
Donna Summer,1948-12-31 22:00:00,2012-05-17,63.37303216974675,cancer,Capricorn,Earth,False,False,Capricorn,True,-0.7290865738519392,136.80987288197937,0.1519729600352724,81.25872017251226,-0.4100934798726805,114.2107071954797,-0.9863722611829676,189.46986901921184,-0.7372790305379905,222.49985635731537,-0.6916233991639092,133.75875275170935,0.6697915782124951,47.94901925202692,0.1605294997582362,279.2376316067299,-0.7425951476863932,137.95295407649317,-0.7996736107749983,143.0989457724881,-0.8265498572549907,214.2540609398499,366,138,137,Capricorn,297.8489757198911,Capricorn,291.224830671358,Sagittarius,254.45148734676152,Capricorn,297.0020562465705,,
Etta James,1938-01-25 08:00:00,2012-01-20,73.98220396988364,disease,Aquarius,Air,False,False,Pisces,False,0.9963720436702956,355.11797450406164,0.8897886562064226,27.153298474417483,0.9912309062131752,7.593340296137796,0.8166877735953992,35.24541142976568,-0.9985417647762368,176.90540220418686,0.1191901237090823,83.15463536511083,-0.8800914714027559,208.34660046872375,0.7838835109062997,321.61753426674994,-0.931243235761218,158.62944943796154,-0.9343915188388016,159.13006192081087,0.987630814447067,9.021045158647269,25,20,5,Scorpio,236.6237036200849,Capricorn,280.81966784458626,Aquarius,302.3425525770688,Pisces,356.1097550630218,,
Dinah Washington,1924-08-29 04:00:00,1963-12-14,39.28815879534565,overdose,Virgo,Earth,False,False,Aquarius,False,-0.2797926945528426,106.2478324653348,-0.2289062122896513,103.23268445265424,-0.2508398748521873,104.52721720769031,-0.9995359026072824,178.25434268670784,0.6173481288374122,308.12273834937787,-0.483091246779698,118.88749160789962,-0.3470200643387333,110.3051568747008,-0.9847163618828126,169.96989006818947,0.0701951731490183,85.97480260874156,0.4836465952354019,61.07616099105736,0.766490522618956,320.03977838426067,242,348,106,Leo,141.2627826014855,Virgo,176.92631620850145,Cancer,110.22250646518539,Aquarius,328.8213310220021,,
Billie Holiday,1915-04-07 02:30:00,1959-07-17,44.27378507871321,disease,Aries,Fire,False,False,Pisces,False,-0.1385347400133686,97.963066835062,0.8514546568755187,328.37024012283524,-0.8106956152070587,144.16395068061908,-0.9999844260652352,180.31976974418092,-0.911881724773442,155.76670107617585,-0.3835255593337557,247.4477643586032,-0.995487881426933,185.44491765821775,-0.9999788234853076,180.37287703674065,-0.1138282673155724,96.53604592458566,0.4635554944234916,62.3832238760086,-0.7240781502700264,223.60778526568768,97,198,101,Capricorn,289.5407227307747,Pisces,354.0509932635446,Pisces,336.4095015029346,Pisces,352.40208411727957,,
Ella Fitzgerald,1917-04-25 16:00:00,1996-06-15,79.13757700205339,disease,Taurus,Earth,False,False,Aries,True,0.6455727723751457,49.79136643235958,0.9926639500227,353.0556015861536,0.9927937727045278,6.882603574597702,0.7381077132081783,42.42952972689867,0.7766020459817263,39.04949379097401,-0.4981352239258964,240.12329609481756,-0.309369209967684,251.97877972404973,0.9441901282582228,340.76757890329685,-0.996302717655984,175.07152181495013,-0.8524649093750675,148.48078726923188,-0.0118227808059156,269.3225887758736,115,167,52,Gemini,85.25180150375579,Taurus,55.02016558690281,Taurus,34.67113657619888,Aries,23.01339371349967,,
Sarah Vaughan,1924-03-27 17:00:00,1990-04-03,66.01505817932923,cancer,Aries,Fire,False,False,Capricorn,False,0.9931345170043644,6.71772098172704,-0.92802863030083,201.87042949673128,0.9596666052651182,16.32828786181424,0.1114652651420091,276.399788575118,0.8301320114169124,33.88769884505217,-0.9733105307144468,193.2671697164265,0.1068935226956341,83.86372850001521,0.3575076116650145,290.9472085967558,-0.8355044067936696,146.6683970607907,-0.6022880447151708,127.03394313331972,-0.9570238218514172,163.14148613387823,87,93,6,Capricorn,274.91235384799796,Aries,12.23685599098194,Taurus,50.662045078823446,Capricorn,283.0912235995416,,
Nina Simone,1933-02-21 06:00:00,2003-04-21,70.1574264202601,disease,Pisces,Water,False,False,Virgo,False,0.5180028077445014,58.80162110969832,0.9671473447937512,345.2728377301199,0.4014940315864027,66.328389115976,0.736813984543248,42.53928151009853,-0.7140191888986192,135.56287569701635,0.744974363208169,318.15689696983804,-0.7074197054357548,135.02536138646173,0.6598580097946897,311.289044711382,-0.8989655890423065,154.02242990114274,-0.849329737250246,148.13884258612978,0.1221106950269013,82.98606751347427,52,111,59,Capricorn,290.38597171595643,Pisces,343.01897040514706,Aquarius,317.2442848558698,Virgo,164.1407787419443,,
Ike Turner,1931-11-05 08:00:00,2007-12-12,76.09856262833675,overdose,Scorpio,Water,False,False,Sagittarius,False,0.786588379511897,38.13217647676754,-0.6811409291879741,132.93286373455777,0.909332852409874,24.58668111987504,0.9460513857013289,341.0939916207309,-0.8372109514431847,213.1532356405397,-0.6123468638228565,127.75939063265903,-0.6389419382791257,230.2870323263472,0.852525077635739,328.48738216885454,-0.9516304847137266,162.10672721920676,-0.9155575921667836,156.28503702364634,0.8488801655957599,328.0900781291008,309,346,37,Virgo,158.19964290702666,Scorpio,232.6299932794126,Scorpio,237.0590171200238,Sagittarius,244.18648941253954,,
Chuck Berry,1926-10-18 06:59:00,2017-03-18,90.41204654346338,cardiac,Libra,Air,False,False,Taurus,False,-0.8982587990097141,153.9301296907002,-0.1520854271567054,261.2522004964244,-0.8347743877026336,146.59235320469608,-0.9937797256976736,173.60607150728333,0.9825984315875612,349.29556795433257,-0.4476951822181912,243.4040948828272,0.8404670949139846,32.81052339498072,0.894616262017279,26.540817666405133,-0.9620382881991386,195.83777129691364,-0.9984566724732103,183.1836297332252,0.6259859811469004,51.24540750580685,291,77,151,Pisces,343.2088909832621,Scorpio,222.46807858760053,Libra,195.5002009204564,Taurus,46.80132725775576,,
Little Richard,1932-12-05 13:00:00,2020-05-09,87.42231348391513,cancer,Sagittarius,Fire,False,False,Virgo,True,-0.9143136631442652,156.10844539396948,-0.0550457687413926,266.84451486158724,-0.959497263006292,163.6372359899931,-0.7537825737934547,221.0808928377493,-0.9775351882289772,167.83238610064052,-0.5830673432787109,125.66657369378916,0.999933812029428,0.6592187604169908,0.9528309551605548,17.668034282471826,-0.9840229895413802,190.25570023850184,-0.9994858128641294,181.8374555616724,-0.3268103574398889,109.07529107953138,340,130,155,Pisces,350.4970812054845,Sagittarius,251.19380311533766,Scorpio,220.48447736449563,Virgo,159.64851445952814,,
Fats Domino,1928-02-26 12:00:00,2017-10-24,89.65639972621491,natural,Pisces,Water,False,False,Capricorn,False,-0.579133072288559,234.6104093620467,-0.7790335136082029,218.8278301994728,-0.3635524076135992,248.68147748267216,-0.377038372020999,247.84964717590023,-0.4627994119045674,242.43210351381907,-0.8990604999366381,205.96515237219543,0.995200189846694,5.615953772606758,0.9102816399509012,24.45569886232909,-0.9697286020770884,194.1336899008196,-0.9994837206671026,181.8411903367536,0.4088102445873879,65.86988188615709,57,297,125,Taurus,45.152440794680565,Pisces,332.7592225286917,Aquarius,304.67993304458105,Capricorn,298.6607457667637,,
Bo Diddley,1928-12-30 12:00:00,2008-06-02,79.41957563312799,cardiac,Capricorn,Earth,False,False,Gemini,False,-0.8968439536961197,153.74627095890455,-0.0896085809617364,264.8589105522922,-0.9015829077175768,154.36691979310865,-0.3195884281733421,108.63803659804717,0.6829685636611067,46.92394512595516,-0.1562004513397099,261.01357487518754,-0.3591811650653029,248.95008291286928,0.9809972300809032,348.8124181158396,-0.992656590487602,173.05211487186637,-0.9553336390445408,162.81071357786806,-0.1067924983691671,263.869550090904,365,154,154,Leo,148.72169859686653,Capricorn,285.5465898464089,Aquarius,321.8663784398187,Gemini,86.1196921922467,,
Muddy Waters,1913-04-04 12:00:00,1983-04-30,70.06707734428474,cardiac,Aries,Fire,False,False,Pisces,False,0.9028532444405332,25.46431447687404,-0.0207230475583459,268.8125718367926,0.585627345972275,54.15267849990158,0.7951510353447222,37.33047635912117,0.2724478271680261,74.19002110669959,0.7976431162963202,322.9056222934414,-0.8624147737163876,149.58880440150216,0.5191237694520281,301.2734940205812,-0.912081537397682,155.79460833036222,-0.4956674064387828,119.71376950579692,0.0915371860164434,84.74795355244206,94,120,26,Pisces,349.38497385677766,Aries,1.3337648342764508,Taurus,42.4890280820093,Pisces,334.0701052417011,,
Howlin Wolf,1910-06-10 12:00:00,1976-01-10,65.58247775496235,disease,Gemini,Air,False,True,Cancer,False,-0.8601517064963512,210.6663792442808,0.0273683191488986,271.5682850019153,-0.3664034483745147,248.5060211361232,-0.8381365748579471,213.05613349736544,0.7752258800025814,320.8255161228149,-0.9794573256234844,191.63355376959012,0.0411378846266186,87.64230751645454,0.209916140324246,282.11743790048257,-0.8184142372985971,144.9263664310458,-0.2675014693576937,105.51564365819569,-0.9890127702830396,171.4988011050273,161,10,151,Cancer,118.35293055577934,Taurus,59.526982003665346,Taurus,37.77725312361121,Cancer,114.61700403053572,,
BB King,1925-09-16 12:00:00,2015-05-14,89.65366187542779,disease,Virgo,Earth,False,False,Virgo,False,-0.4954930226692164,240.2977339355668,-0.8660173231701205,210.0009259572331,0.0961178290865495,275.5156611451024,-0.3959998722580044,246.67165186627324,-0.3484536250391787,249.6072389501649,-0.8505439082592865,211.7291227937089,0.9317511229561606,21.290550677741976,0.9062060937716097,25.0137833428272,-0.9605942148661564,196.1381661350506,-0.9999046923664212,180.79105179952137,0.4079121126364062,65.92625570465125,259,134,125,Virgo,154.07354919958408,Virgo,156.77819973815784,Scorpio,210.49115533716954,Virgo,172.0796788366204,,
Albert King,1923-04-25 12:00:00,1992-12-21,69.65639972621491,cardiac,Taurus,Earth,False,False,Gemini,False,-0.5646149754437771,235.62444121086048,-0.1631871910150687,99.39194087025444,-0.9352660072563922,200.72883716219167,0.7202535324178372,316.07541651102883,0.6725256255519984,47.73770565804347,0.8397182781737466,327.1103824398094,-0.4978487719324709,119.85777766189068,0.5124059092100257,300.8242194428529,-0.8876725221269393,152.58221859667572,-0.7068280897353796,134.97742250630503,-0.0471421417460667,92.70204722014722,115,356,124,Leo,140.21728616963156,Taurus,51.35379966881957,Pisces,358.72890368780196,Gemini,66.37857048284955,,
Stevie Ray Vaughan,1954-10-03 15:00:00,1990-08-27,35.89596167008898,accident,Libra,Air,False,False,Capricorn,False,0.8100418567679324,324.1000211373344,0.8921051348301569,333.138980890675,0.7460988538608706,318.253569167305,-0.0950680069349426,264.5447659615498,-0.6295087099766606,129.0138853435459,0.9961743725039566,5.013344185400314,0.3258820030776799,70.98098056463476,-0.9301510321539704,158.45837037615203,0.2285127363577606,76.79047387566112,0.1871903031578234,79.21114128860214,0.9012590984662386,25.675933153123538,276,239,37,Sagittarius,261.93079139417915,Scorpio,215.13740583783016,Scorpio,232.08830149202555,Capricorn,288.9570472464165,,
Duane Allman,1946-11-20 14:00:00,1971-10-29,24.93634496919918,accident,Scorpio,Water,False,False,Sagittarius,False,0.925583359086815,337.75648557587715,-0.6601984330200408,131.3150081767409,0.9784981199752202,348.09698139934994,0.999751297528922,358.722129978893,0.2433356994667423,75.91649994870008,0.8971587011130017,26.212931376969323,0.4420388690418106,296.2340415304773,-0.4168384948988171,114.63514873319868,0.618860556086735,51.7670260950313,0.675709127156151,47.49075776365271,-0.5349971759041183,237.6562801097701,324,302,22,Libra,202.85453751216602,Sagittarius,240.35128104434037,Scorpio,233.15368214681908,Sagittarius,250.01639958124466,,
Berry Oakley,1948-04-04 12:00:00,1972-11-11,24.602327173169066,accident,Aries,Fire,False,True,Leo,False,-0.8233499634178986,214.57844226683315,0.8676872617291247,330.19098657856216,-0.1976103692621318,258.6027453972255,-0.6952739018775449,134.04904766845613,0.362284736529369,68.75942402198845,0.989984546263997,8.115888719244197,0.5492096602782858,303.31280924383304,-0.4684080513328963,117.93100923230816,0.6038435737663572,52.85432784005482,0.6303637386866957,50.92303638240509,-0.4366195328076045,244.1116078823251,95,316,144,Aquarius,318.1376101781832,Pisces,352.5631303338357,Taurus,59.971127692733575,Leo,138.31604735605015,,
Ronnie Van Zant,1948-01-15 12:00:00,1977-10-20,29.760438056125945,accident,Capricorn,Earth,False,False,Virgo,False,0.0475922488921138,272.7278654399682,0.8645392656353043,329.8301369830757,-0.0660298911817756,266.21401138944896,-0.7940020475634058,217.4389021076059,0.7650760641852712,319.9137594956693,-0.951349409996824,197.94561424054203,0.9924570451068224,7.041768647184057,-0.7456868212105505,138.2181256305081,0.4817795451698033,61.198308451737006,0.4942496973403873,60.37971330611603,-0.8125248909736167,144.34335876204108,15,293,87,Pisces,339.62045550631103,Aquarius,301.8187816825116,Aquarius,326.8145032556773,Virgo,157.29663284118308,,
Steve Gaines,1949-09-14 12:00:00,1977-10-20,28.095824777549623,accident,Virgo,Earth,False,True,Leo,False,0.812469243785896,35.662110429909234,-0.488903305995138,240.73147548105635,0.9815294938498949,11.02929552686058,0.9026546353815036,334.5092313361594,0.9917522378114516,352.63615490406846,-0.9600494931150604,163.74992602893505,0.9747022879285054,347.0848907654629,-0.5943397354696287,126.46557763929364,0.4976796124187648,60.153397234452655,0.5394729390628712,57.35223326994179,-0.9981744746602758,176.53743724554982,257,293,36,Gemini,68.7191170083304,Libra,197.0034975451,Libra,209.74417402712382,Leo,124.57423743278395,,
