name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday
Jack Benny,1894-02-14 12:00:00,1974-12-26,80.85694729637235,cancer,Aquarius,Air,False,False,Capricorn,False,0.6225734171188643,308.5043035254333,0.9839845581897747,349.73193948020526,0.49897432029592437,299.93216474564895,0.7381926407417077,317.5776830309885,0.9424412708845796,340.46566255553734,0.3340517261036817,289.51488422038295,-0.15162008113766834,261.27917568746227,0.9717459106698,346.3476889312004,-0.9999596900116239,179.48554732996,-0.5054032972349853,120.35812779118562,-0.5582310783496754,236.0664469122261,45,360,50
George Burns,1896-01-20 12:00:00,1996-03-09,100.12867898699521,natural,Capricorn,Earth,False,False,Sagittarius,False,0.6532483677871228,49.213035010806664,-0.8018132211164842,216.69639726165516,0.9638299225106765,15.45717616621306,-0.7066187496307528,134.96046918434246,0.1737248297788961,79.99554037563638,-0.9299073212163254,158.42037266958513,-0.6227582731308496,128.517839159616,0.35353170924105,69.29651696063362,-0.7493039135493583,221.46988333703297,-0.9906005785096629,172.1380739092099,-0.7275445356246283,223.31906314035515,20,69,49
Bob Hope,1903-05-29 12:00:00,2003-07-27,100.15879534565366,disease,Gemini,Air,False,False,Virgo,False,0.5428218622535691,57.12405736814729,0.9999663181141489,0.47025892753899257,0.33047054068118503,70.70266212479962,0.9854324706842439,9.791725066804787,-0.941983561597816,160.3873831424405,-0.8924825061264645,153.18687444414329,-0.8440234213805488,147.56745404024377,0.38186750211536835,67.55059189691059,-0.7705825527753891,219.59376956069832,-0.9997146538084014,178.63121890563622,-0.7345244341303718,222.732953325881,149,208,59
Milton Berle,1908-07-12 12:00:00,2002-03-27,93.70294318959617,cancer,Cancer,Water,False,False,Leo,True,-0.22589483298466662,256.9444968695694,-0.20338735666528454,258.26488729221785,-0.2188310885668771,257.35961351458593,0.24670526285290728,284.2826318837922,0.26512918322839435,285.37462902515597,0.7661905510746037,320.01302530310727,0.5007588925486592,59.949779359458475,0.7387784479559109,42.37253821533159,-0.9018380912699643,205.59926207342903,-0.9919131265038789,172.7084297627868,0.9766815534402625,347.6024750312462,194,86,108
Lucille Ball,1911-08-06 17:00:00,1989-04-26,77.71937029431896,cardiac,Leo,Fire,True,False,Taurus,False,-0.11959194828688229,263.1314466508444,0.9990830022598373,2.453889237073952,-0.23513470973264333,256.4004364181907,-0.668367784696363,228.0587857021347,0.7152190538720146,44.33884570299,-0.846558619026504,212.16068444870155,-0.5829764340535478,234.33983737593712,0.9303171649411807,338.4843092706136,-0.9854845444429909,170.2258342184328,-0.7136588285847113,135.53339285256664,0.4502877164824138,296.76214503845756,218,116,102
Desi Arnaz,1917-03-02 12:00:00,1986-12-02,69.74948665297741,cancer,Pisces,Water,False,False,Pisces,False,-0.023443907843100357,268.6566399505832,-0.9844159979170896,169.8715555336705,-0.0053594987653177925,269.6929218703328,-0.37065292934902627,248.24410924277237,0.9932355108809331,353.33192845849766,0.6538603029047823,310.8332884765907,-0.7406707652813094,137.78858586485214,0.513441464061791,300.8933370633635,-0.883367268041927,152.05126160805483,-0.5904367475279663,126.1880072576188,-0.01551415578888706,90.88893131117959,61,336,90
Jackie Gleason,1916-02-26 12:00:00,1987-06-24,71.32101300479124,cancer,Pisces,Water,False,False,Leo,False,-0.4365992521784661,115.88710051212087,-0.995793484577902,185.25716041834622,-0.9166406584041735,156.4398073218702,0.4883577756677665,60.76730002656922,0.9281344084081998,338.145846046962,0.9285394551884989,21.791724564460537,-0.9207171569987445,157.03115158277973,0.6093453370125744,307.5421816080413,-0.9161147697248804,156.36453845068348,-0.5878515739864458,126.0046971403023,0.4924936280104094,60.49538730337298,57,175,118
Art Carney,1918-11-04 12:00:00,2003-11-09,85.01026694045174,natural,Scorpio,Water,False,False,Sagittarius,True,0.9955641483769313,5.398670294026658,-0.9981963824618447,183.44171695866603,0.9991674492842016,2.338154016253469,0.8498204927930214,31.807849442901983,0.24236161101317955,75.97403341987035,0.5212468824129357,58.58407287525277,0.7185328699188359,315.933483931084,0.996034697894179,5.104102462700496,-0.9997894600619657,181.17574325406,-0.9513646104381627,162.05721259364356,-0.9115680074806006,155.72294590667104,308,313,5
Phil Silvers,1911-05-11 12:00:00,1985-11-01,74.47501711156742,natural,Taurus,Earth,True,False,Pisces,False,-0.9827311192338795,169.336575571237,-0.6487427994511294,229.55311872929275,-0.9380556417627101,200.2724507172775,-0.37226483925126314,111.8553637614051,-0.9423795107262114,199.5449175131369,-0.0019212769896149065,90.11008113050445,-0.955702504431447,197.11762775320165,0.7267450507278934,316.614209720296,-0.9526011958582533,162.2886425957683,-0.619879224921428,128.30731537408982,0.9999614703600309,359.49703646453935,131,305,174
Don Rickles,1926-05-08 12:00:00,2017-04-06,90.91033538672143,disease,Taurus,Earth,True,False,Pisces,True,0.8637774832103349,329.74340162984305,-0.7574662331203128,139.24133290000708,0.9796426179938769,11.58078814467991,0.9981723033290432,356.53537799538,0.23974995543311717,76.12821699472215,-0.5937290844971218,233.5779156501351,0.8233670834006214,34.57671386954749,0.8998837284035047,25.857211938904868,-0.9336350307865129,200.99126814630293,-0.9937283293910476,186.42031729259833,0.7475831288953386,41.618547464584154,128,96,32
Rodney Dangerfield,1921-11-22 12:00:00,2004-10-05,82.86652977412732,cardiac,Scorpio,Water,False,False,Libra,False,0.681002148195087,312.92200415807116,0.5400091310568673,302.6842604389718,0.8735293402144685,330.8713984957433,0.36305060598139793,291.2876628072753,0.9978338951043239,356.22813797959674,0.9864579787378693,350.56002814759717,0.36379666320649434,291.3335460523614,0.9991872183239233,357.68977647383355,-0.9983766078374567,176.73481251888114,-0.9406236741323054,160.15655946839058,-0.9553281646706497,197.19034773483946,326,279,47
Joan Rivers,1933-06-08 02:00:00,2014-09-04,81.2375085557837,cardiac,Gemini,Air,False,False,Virgo,False,0.08598379131326146,85.06740091207737,0.9194758624157431,23.150423511569358,-0.07667412535081161,94.39741966000183,0.5140896978830258,59.06337148207071,0.37333080303259364,68.07881621300552,0.8328121654802596,326.38870849467355,0.03522769112275063,272.0188157253318,0.9834151518048705,349.55050169992825,-0.9996646730812113,178.51617058535095,-0.9817846094316866,169.0473723446789,-0.6602650943108235,228.67990647611876,159,247,88
Phyllis Diller,1917-07-17 12:00:00,2012-08-20,95.09103353867214,natural,Cancer,Water,True,False,Gemini,True,0.8332845848287791,33.56236230437425,0.03354385521746182,88.07771806364308,0.9845104175069523,10.09763508091298,0.8282008279698874,325.9143606960482,-0.5767785515766335,125.22428063099343,0.9855855633401484,9.740012792058671,0.132832716610424,82.3666849951697,0.7050747256536435,45.164418661708396,-0.8858625553168732,207.6421447520501,-0.9988720949431057,182.72154005675895,0.7744471365972103,320.7549349287359,198,233,35
Totie Fields,1930-05-07 12:00:00,1978-08-02,48.23545516769336,cardiac,Taurus,Earth,False,False,Aries,False,0.11065226654822559,83.64708276798521,0.6833097067112541,313.1028197271558,-0.004270607144822372,90.24468850913557,-0.26548327063212573,105.39567078747952,-0.9816300033326092,169.00084678213494,0.8261432232799828,34.295431657199416,-0.6539592044850059,229.15922163616113,-0.873858003060562,209.0898925461461,-0.25744165420744347,104.91831294046233,0.05901846777090833,86.61652473280425,-0.8387630906097504,147.0097346157871,127,214,87
Gilda Radner,1946-06-28 12:00:00,1989-05-20,42.8911704312115,cancer,Cancer,Water,False,False,Virgo,True,0.8014790342193744,323.27157273392686,-0.8633379790882642,149.69346263142643,0.5541290393954549,303.6507461122893,0.48769410858181056,299.18913437307003,0.6229213885351013,308.529785004504,-0.5564636739489676,236.18841170664666,-0.9775251044437668,167.82964525521732,-0.9614538934652173,195.95999987077766,-0.10743173836232695,96.16728759255221,-0.05204400897606635,92.98324982613858,-0.33579150087928755,250.3793241157316,179,140,39
Madeline Kahn,1942-09-29 12:00:00,1999-12-03,57.17453798767967,cancer,Libra,Air,False,True,Libra,True,0.4201540027552585,65.1556892925675,-0.7495121651597187,138.548137787318,0.9087791690927891,24.662816798502973,0.831442663607758,33.75277910935944,-0.4645085560310665,117.67842127730742,0.05714669231872147,273.2760490588525,0.858633017318906,329.1634428929445,-0.3560874248112199,249.13989514362743,-0.5363498246838582,122.43549958305849,-0.5512832368251444,123.45509298905998,0.899642365076401,334.1110974695695,272,337,65
John Candy,1950-10-31 12:00:00,1994-03-04,43.337440109514034,cardiac,Scorpio,Water,False,False,Sagittarius,False,-0.5903952054752614,126.18505819688878,-0.8841118261315988,152.1424197200796,-0.2745244417853122,105.93367601092905,-0.7748364090045542,140.79020320484844,0.4696768066632557,61.98668059694165,-0.22570976235949283,256.95538175771696,-0.9141530522091753,156.08573413836206,-0.9630109158589703,195.63227803019987,-0.08336972653372345,94.7822843053062,-0.1446529358821092,98.31718199633539,-0.47338496687265713,241.74575262757207,304,63,124
Chris Farley,1964-02-15 15:00:00,1997-12-18,33.83709787816564,overdose,Aquarius,Air,True,False,Aquarius,False,0.5096039994086908,300.6374559423585,-0.8430746263537265,147.46623108267778,0.7300350313680855,316.8893309373766,0.45293112688903736,296.93189810452094,0.8978942235247928,333.88263814937596,0.5324784967974282,302.1730703308479,0.6703260321535567,47.90776689237134,-0.847001986848782,147.8870708971499,0.33155736286432813,70.63667163903102,0.12344871912828817,82.90881991424536,0.41468007539779433,65.50082907467969,46,352,59
John Belushi,1949-01-24 05:12:00,1982-03-05,33.106091718001366,overdose,Aquarius,Air,False,True,Aquarius,False,0.7583159837260126,40.68403719035126,-0.7464298027362462,221.7179444169413,0.9996577677912477,358.5009695427526,0.9489286126795512,18.39044960626262,-0.45684514906521057,242.81628264921358,0.41438571640466315,294.48063807708843,0.6898053160056189,46.38530008119375,-0.9234445724213199,157.43496639282316,0.313617890427387,71.72260274848483,0.32651328987651196,70.94271756947757,0.18030670812021057,79.61237480975974,24,64,40
Sam Kinison,1953-12-08 12:00:00,1992-04-10,38.33538672142368,accident,Sagittarius,Fire,False,False,Libra,False,-0.5700249229229922,124.751963723074,-0.9806214678357866,191.29800875151835,-0.5252898808112688,121.68775993666677,-0.506069792686952,120.40239336503461,-0.7391811621571894,137.66170979003687,0.28974215322386354,73.15748025533803,-0.19573391705846888,101.28760016585761,-0.9969691979826972,175.53803495763714,0.11226349471906084,83.55418736697243,0.045194784450214895,87.40964725528593,0.9303439523908947,338.4884944781257,342,101,124
Bill Hicks,1961-12-16 06:12:00,1994-02-26,32.19438740588638,cancer,Sagittarius,Fire,False,False,Sagittarius,False,0.2823013940591794,73.60239276647309,-0.877569296160127,151.3505249063284,0.48153205678867306,61.21448905337843,-0.05998182841410852,93.4387697337526,0.5104801255106941,59.30418404612482,0.1314389498372741,277.5527516338045,0.8143050875075009,35.48129164150424,-0.8114869975846717,144.24147055969343,0.3432158140394863,69.92707958611729,0.20888070042892154,77.94323349894688,-0.12634082640587896,97.25819340349994,350,57,72
Mitch Hedberg,1968-02-24 12:00:00,2005-03-29,37.08966461327858,overdose,Pisces,Water,False,True,Aries,False,0.8295686882249511,33.94554268126643,0.5724149209600354,304.9187978008506,0.6259194657912429,51.250294337086075,0.45105641467134144,63.18851735836205,0.5105519685378472,300.70060308534755,0.7158755977772381,44.28499639697304,-0.17346742930786577,99.98948429215203,-0.9422353758410411,160.43041227143578,0.1672849650583511,80.37000145819178,-0.044199310053597875,92.53325920080323,0.9989852219634496,2.5814272640465745,55,88,33
Greg Giraldo,1965-12-10 12:00:00,2010-09-29,44.799452429842574,overdose,Sagittarius,Fire,True,False,Capricorn,False,0.30927013494100364,288.0152509479788,0.8966524953571252,333.721482852193,0.3332154021459238,289.46405395531474,0.16091734546918485,279.26014623095625,0.3382003539363392,289.767267781104,0.00034997006817981776,270.02005180827194,-0.895246087176315,206.45994356846526,-0.9883215693153209,188.76503063381142,-0.09674251515391148,95.55162060086874,-0.24887531581311975,104.4109691563562,-0.834143062303019,213.47328685413234,344,272,72
Patrice ONeal,1969-12-07 12:00:00,2011-11-29,41.973990417522245,cardiac,Sagittarius,Fire,False,False,Aquarius,False,0.9895047646136613,351.69165943796486,0.28617816903484644,73.37071371742752,0.9875345174847932,350.943834457794,0.8655107135265216,30.05892668484796,-0.9672185508034304,194.7111051671805,-0.9985064337867078,183.1318715331556,-0.9921839000765684,172.83170347707795,-0.991508404348064,172.52794458846134,0.014094073057462835,89.19244236022215,-0.15563473961800764,98.95361091463928,-0.03287040705473539,268.1163250939398,341,333,8
Bernie Mac,1957-10-05 12:00:00,2008-08-09,50.841889117043124,disease,Libra,Air,False,True,Libra,False,0.5776747968951957,305.287165873675,-0.17957306930876754,259.6551067051628,0.864937004506063,329.8755127699495,0.16175098627257936,279.3085443555081,0.9719338152461142,346.39337748225387,-0.031178685196858787,91.78669663005056,-0.021463651998380438,268.77012888400907,-0.7535891111986687,221.0977583316246,-0.3653512472513922,111.42920065399318,-0.45808411000707105,117.263547560543,-0.11485930584174736,96.59551009459312,278,222,56
Richard Pryor,1940-12-01 12:00:00,2005-12-10,65.02121834360027,cardiac,Sagittarius,Fire,False,False,Scorpio,False,0.9866648132161848,9.36744134865856,-0.1341689754212382,97.71056852060275,0.9892345424998558,8.414808980989932,0.1426733745772006,81.79742741586989,-0.9998068949294219,181.12600795323067,-0.9991717603348216,182.33209169582273,-0.03097159905337649,91.77482573497699,0.23475526262871207,283.57719678771633,-0.7419923423921615,137.9014102578492,-0.76493142292408,139.9008914809276,-0.9991619335312873,182.34588759062487,336,344,8
Redd Foxx,1922-12-09 12:00:00,1991-10-11,68.83504449007529,cardiac,Sagittarius,Fire,False,False,Aquarius,False,0.515532086821991,301.033027043523,-0.21861629763674748,102.62777449540806,0.5761367183298769,305.1792761985514,0.13961158015299338,278.02537069559475,-0.5309268433320627,237.93190069105938,0.4497760807644748,296.72931843341615,-0.21382329181101353,102.34650158286235,0.503048723975989,300.20190776872175,-0.8286669382328652,145.96204286490794,-0.6212526638595924,128.40766843880584,-0.3187451691606385,108.58705500242058,343,284,59
Flip Wilson,1933-12-08 12:00:00,1998-11-25,64.96098562628337,cancer,Sagittarius,Fire,False,False,Capricorn,True,0.9745409022243083,347.0435846708141,-0.9802346940029742,168.58943004213592,0.9357138486555877,20.65622016448222,0.6023563672303069,307.0388470816092,-0.27179145336690996,254.22910338756716,-0.870018669672397,150.4608091082876,0.24770887016439042,75.658023759846,0.2703373032882447,285.6843393417493,-0.7380106213054819,137.5622256317953,-0.6863252744969144,133.3399218120698,-0.9981279394067955,183.50643147770833,342,329,13
Robin Harris,1953-08-30 12:00:00,1990-03-18,36.544832306639286,cardiac,Virgo,Earth,False,False,Leo,False,-0.9347075092167662,200.81905768846906,-0.9358290601981487,200.63749922747047,-0.8835247284132179,207.92948293866777,-0.980797573136065,191.24638919401843,-0.9647510650995641,164.74210379946535,0.9894867637063862,8.315475058474647,0.008506595345182449,89.51260211038053,-0.9770731721341457,167.70742477040574,0.13302165969508012,82.3557624248215,0.1010779358486131,84.19875381482862,0.9739011087577187,13.118910272506184,242,77,165
Marilyn Monroe,1926-06-01 09:30:00,1962-08-05,36.17522245037645,overdose,Gemini,Air,False,True,Pisces,False,0.46241615438891304,62.456872241166096,-0.5962647575772474,233.39715359026266,0.2771797335577552,73.90804573587397,-0.8491120035069426,148.11521695661423,0.02904166447687333,88.33580120356606,0.9699985136957561,14.070218040454336,0.23765326093655142,76.2519247938279,-0.8723817042877126,150.73659964111474,0.19858455370243389,78.54580021683228,0.5660047346233222,55.527909000514526,0.9381077960581995,20.26382456268861,152,217,65
Jean Harlow,1911-03-03 19:38:00,1937-06-07,26.261464750171115,disease,Pisces,Water,False,False,Capricorn,False,-0.07291341899848867,94.18134169879983,0.7757360826200594,39.1281838975424,0.09838113156289942,84.35404355140577,0.8898572288956093,27.14468818646649,0.49598480997826017,299.7347108074082,0.3097035094768824,71.95863649055903,0.8744194426024644,330.97634114428746,-0.2394574835723857,103.85452282628228,0.5411685054157209,57.2367804501925,0.8546243276411956,31.28174312731616,-0.8476967150868167,212.0379717902186,62,158,96
