date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1972-10-19,40056.0,1205.0,231543.0,876.0,33.24149377593361,264.31849315068496
1972-10-20,13565.0,1204.0,214835.0,839.0,11.266611295681063,256.06078665077473
1972-10-21,17230.0,1200.0,197859.0,788.0,14.358333333333333,251.09010152284264
1972-10-22,10481.0,1195.0,223950.0,883.0,8.770711297071129,253.62400906002264
1972-10-23,8935.0,1194.0,231358.0,881.0,7.483249581239531,262.6083995459705
1972-10-24,11162.0,1204.0,236537.0,885.0,9.27076411960133,267.27344632768364
1972-10-25,15205.0,1206.0,211594.0,881.0,12.607794361525706,240.17480136208854
1972-10-26,16079.0,1206.0,210566.0,884.0,13.332504145936982,238.19683257918552
1972-10-27,36687.0,1207.0,201651.0,851.0,30.395194697597347,236.95769682726205
1972-10-28,74562.0,1196.0,193282.0,801.0,62.34280936454849,241.30087390761548
1972-10-29,91549.0,1179.0,227192.0,876.0,77.64970313825276,259.351598173516
1972-10-30,29932.0,1181.0,235049.0,886.0,25.344623200677393,265.2923250564334
1972-10-31,13610.0,1204.0,223330.0,881.0,11.303986710963455,253.49602724177072
1972-11-01,19584.0,1196.0,232801.0,880.0,16.37458193979933,264.5465909090909
1972-11-02,21677.0,1196.0,219743.0,882.0,18.12458193979933,249.14172335600907
1972-11-03,43024.0,1195.0,213626.0,847.0,36.00334728033473,252.21487603305786
1972-11-04,7943.0,1197.0,210848.0,804.0,6.635756056808688,262.2487562189055
1972-11-05,18319.0,1196.0,235818.0,873.0,15.316889632107024,270.12371134020617
1972-11-06,10408.0,1194.0,238187.0,877.0,8.716917922948074,271.59293044469786
1972-11-07,36585.0,1196.0,234356.0,882.0,30.589464882943144,265.70975056689343
1972-11-08,17629.0,1199.0,240802.0,881.0,14.703085904920767,273.32803632236096
1972-11-09,18287.0,1196.0,244405.0,880.0,15.290133779264215,277.73295454545456
1972-11-10,60486.0,1193.0,212220.0,851.0,50.700754400670576,249.37720329024677
1972-11-11,46487.0,1176.0,202726.0,808.0,39.529761904761905,250.89851485148515
1972-11-12,40062.0,1163.0,215943.0,879.0,34.44711951848667,245.66894197952217
1972-11-13,26840.0,1167.0,211156.0,882.0,22.999143101970866,239.40589569160997
1972-11-14,21787.0,1197.0,217752.0,879.0,18.201336675020887,247.7269624573379
1972-11-15,19146.0,1196.0,225622.0,879.0,16.00836120401338,256.6803185437998
1972-11-16,10465.0,1198.0,232704.0,881.0,8.735392320534224,264.1362088535755
1972-11-17,10499.0,1199.0,223796.0,841.0,8.756463719766472,266.10701545778835
1972-11-18,11976.0,1192.0,214723.0,797.0,10.046979865771812,269.41405269761606
1972-11-19,7821.0,1180.0,242982.0,872.0,6.627966101694915,278.64908256880733
1972-11-20,23253.0,1182.0,231382.0,883.0,19.67258883248731,262.04077010192526
1972-11-21,8762.0,1199.0,235661.0,877.0,7.307756463719766,268.7126567844926
1972-11-22,11027.0,1196.0,248437.0,878.0,9.21989966555184,282.95785876993165
1972-11-23,12225.0,1197.0,246645.0,881.0,10.213032581453634,279.96027241770713
1972-11-24,36762.0,1197.0,218367.0,847.0,30.711779448621552,257.81227863046047
1972-11-25,52645.0,1186.0,207340.0,796.0,44.38870151770658,260.47738693467335
1972-11-26,25349.0,1177.0,235624.0,881.0,21.53695836873407,267.4506242905789
1972-11-27,36337.0,1181.0,232524.0,887.0,30.767993226079593,262.1465614430665
1972-11-28,30336.0,1198.0,236774.0,879.0,25.32220367278798,269.3674630261661
1972-11-29,18766.0,1199.0,241610.0,883.0,15.65137614678899,273.6240090600227
1972-11-30,11737.0,1199.0,247764.0,881.0,9.788990825688073,281.23041997729854
1972-12-01,16639.0,1201.0,249216.0,846.0,13.85428809325562,294.58156028368796
1972-12-02,10583.0,1201.0,228665.0,807.0,8.811823480432972,283.35192069392815
1972-12-03,11904.0,1199.0,240219.0,878.0,9.928273561301085,273.5979498861048
1972-12-04,17164.0,1199.0,235291.0,878.0,14.315262718932443,267.9851936218679
1972-12-05,7989.0,1202.0,249761.0,883.0,6.646422628951747,282.8550396375991
1972-12-06,11600.0,1202.0,257195.0,882.0,9.650582362728786,291.60430839002265
1972-12-07,11795.0,1201.0,238239.0,874.0,9.82098251457119,272.5846681922197
1972-12-08,25026.0,1201.0,225144.0,843.0,20.837635303913405,267.0747330960854
1972-12-09,29576.0,1194.0,221952.0,795.0,24.770519262981576,279.18490566037735
1972-12-10,19376.0,1197.0,265143.0,881.0,16.18713450292398,300.95686719636774
1972-12-11,14332.0,1202.0,268069.0,885.0,11.923460898502496,302.90282485875707
1972-12-12,10146.0,1205.0,256699.0,888.0,8.419917012448133,289.07545045045043
1972-12-13,9237.0,1205.0,269495.0,887.0,7.665560165975104,303.82750845546786
1972-12-14,9816.0,1203.0,290397.0,883.0,8.159600997506235,328.87542468856174
1972-12-15,11725.0,1202.0,269604.0,855.0,9.754575707154743,315.3263157894737
1972-12-16,13974.0,1201.0,239528.0,807.0,11.635303913405496,296.81288723667905
1972-12-17,15476.0,1199.0,257822.0,877.0,12.90742285237698,293.981755986317
1972-12-18,16747.0,1199.0,267498.0,883.0,13.967472894078398,302.9422423556059
1972-12-19,9614.0,1202.0,286209.0,881.0,7.998336106489185,324.8683314415437
1972-12-20,11778.0,1202.0,299873.0,876.0,9.798668885191347,342.32077625570776
1972-12-21,19352.0,1202.0,301952.0,882.0,16.09983361064892,342.3492063492063
1972-12-22,16720.0,1201.0,280302.0,848.0,13.921731890091591,330.5448113207547
1972-12-23,21273.0,1198.0,248160.0,795.0,17.757095158597664,312.1509433962264
1972-12-24,24686.0,1193.0,224761.0,778.0,20.692372170997487,288.89588688946014
1972-12-25,22246.0,1192.0,219378.0,792.0,18.66275167785235,276.99242424242425
1972-12-26,17591.0,1188.0,246101.0,860.0,14.807239057239057,286.1639534883721
1972-12-27,33487.0,1190.0,259575.0,867.0,28.140336134453783,299.39446366782005
1972-12-28,17814.0,1199.0,263643.0,873.0,14.857381150959133,301.9965635738832
1972-12-29,25771.0,1201.0,268546.0,844.0,21.457951706910908,318.1824644549763
1972-12-30,13496.0,1201.0,258063.0,812.0,11.23730224812656,317.8115763546798
1972-12-31,17395.0,1198.0,239979.0,797.0,14.520033388981636,301.1028858218319
1973-01-01,16047.0,1223.0,281024.0,870.0,13.121013900245298,323.016091954023
1973-01-02,15669.0,1227.0,300288.0,890.0,12.770171149144254,337.4022471910112
1973-01-03,15383.0,1228.0,283330.0,895.0,12.526872964169382,316.5698324022346
1973-01-04,16537.0,1232.0,262583.0,888.0,13.42288961038961,295.7015765765766
1973-01-05,23765.0,1239.0,250404.0,851.0,19.180790960451976,294.2467685076381
1973-01-06,18707.0,1235.0,236019.0,812.0,15.147368421052631,290.66379310344826
1973-01-07,17435.0,1225.0,249786.0,890.0,14.23265306122449,280.65842696629215
1973-01-08,40314.0,1225.0,258473.0,890.0,32.90938775510204,290.4191011235955
1973-01-09,25784.0,1234.0,266327.0,908.0,20.894651539708267,293.3116740088106
1973-01-10,47226.0,1238.0,255437.0,900.0,38.1470113085622,283.81888888888886
1973-01-11,33400.0,1235.0,263054.0,897.0,27.044534412955464,293.2597547380156
1973-01-12,26295.0,1236.0,257591.0,862.0,21.274271844660195,298.8294663573086
1973-01-13,113404.0,1219.0,213910.0,808.0,93.03035274815423,264.740099009901
1973-01-14,45500.0,1193.0,245575.0,891.0,38.139145012573344,275.61728395061726
1973-01-15,35285.0,1202.0,255545.0,901.0,29.35524126455907,283.6237513873474
1973-01-16,28111.0,1239.0,267643.0,896.0,22.688458434221147,298.70870535714283
1973-01-17,33602.0,1235.0,272021.0,890.0,27.2080971659919,305.64157303370786
1973-01-18,22410.0,1239.0,283175.0,893.0,18.087167070217916,317.10526315789474
