name,profession,Sun_lon,Sun_sign,Moon_lon,Moon_sign,Mercury_lon,Mercury_sign,Venus_lon,Venus_sign,Mars_lon,Mars_sign,Jupiter_lon,Jupiter_sign,Saturn_lon,Saturn_sign,kmeans_cluster,hier_cluster,kmeans_prof_cluster,PC1,PC2
Sarah Vaughan,musician,6.548709223224291,0,271.98822426978086,9,11.811353054003987,0,50.431636173156434,1,282.96214389509163,9,259.7582519376616,8,210.68844287721166,7,0,1,7,-2.154087890287432,1.5089251391618954
Nina Simone,musician,332.42433303465623,11,293.894972070742,9,343.4785851544654,11,317.5563246817186,10,164.04919377612677,5,170.34409016532157,5,310.08249972644984,10,1,0,5,2.521993277527571,-1.1378504320966325
Herbie Hancock,musician,22.427357048348902,0,74.9271975124959,2,354.8370772828475,11,67.99306298449237,2,67.08731740342911,2,21.983185869176033,0,32.818850901544586,1,0,0,6,-1.1192862140680535,-1.1580482099346316
Chick Corea,musician,81.10710130036911,2,301.3388905234622,10,103.61461274171594,3,95.51851366524069,3,347.95611218403116,11,63.95350977980519,2,52.337322532474154,1,0,1,7,-1.138311251519233,0.7432565041878401
Dave Brubeck,musician,254.0896649729012,8,210.07832314404348,7,233.98465325958847,7,292.78534927497384,9,306.87416530974406,10,167.65750465436176,5,174.0451178661189,5,1,0,5,1.561617730266432,0.39867391361797055
Oscar Peterson,musician,142.11403626193015,4,98.06076519456033,3,158.7449386956562,5,172.13641835594257,5,151.66004267006278,5,283.64371908024555,9,218.58771711102236,7,0,0,1,-0.386074972372837,0.6255257323371425
Yo-Yo Ma,musician,193.4423461461623,6,89.18679890862539,2,206.44548483812287,6,203.10983128753676,6,176.17923641952103,5,144.33015083143167,4,229.18185365774286,7,1,0,1,0.2328022093288448,-0.43932680558577575
Itzhak Perlman,musician,157.7016438793816,5,84.91981464252099,2,142.06025967437168,4,121.122871764697,4,85.5530359707246,2,181.2737538936625,6,111.10409987023624,3,0,1,6,-0.99665125548255,-0.02634919513757019
Vladimir Horowitz,musician,187.1281483901262,6,309.4029437408634,10,191.65357722038465,6,166.85770034736507,5,246.2093051118286,8,345.8687182066737,11,302.72672957702173,10,1,1,5,0.5147412619799733,1.0530230635844
Arthur Rubinstein,musician,308.30484740690616,10,356.1197974819878,11,301.8826377180962,10,321.73578844301477,10,327.7085181209736,10,215.11478823384053,7,107.54787084844484,3,1,0,5,2.5371597583605845,0.8409068384242092
Glenn Gould,musician,182.19454590108595,6,120.7948592369815,4,178.99297552865593,5,137.12226204206831,4,122.82286603514244,4,159.74171825606956,5,298.15912632721484,9,0,0,4,-0.35962206463676966,-0.7874987787093931
Jascha Heifetz,musician,312.9868455082589,10,119.34437591728756,3,321.22647040579983,10,291.2150845038655,9,159.86799450792245,5,272.9368523251599,9,281.40552631758555,9,1,0,1,2.124503591209235,-0.14804895195838436
Luciano Pavarotti,musician,197.83750161003036,6,16.569035343525872,0,210.5340348907533,7,159.36652219977168,5,257.8297413940162,8,234.10653636466438,7,334.11232797190655,11,1,0,1,0.38091332682582996,0.30102984910221386
Placido Domingo,musician,301.07865320822776,10,225.21468303815683,7,307.7647861626619,10,279.49687010446047,9,251.26195852234116,8,36.46020144031014,1,38.02777038071089,1,1,0,2,1.808557256307403,-0.5134934820411547
Maria Callas,musician,249.03175392671142,8,169.3774957224339,5,258.02537401532015,8,269.9950068085972,8,208.81903682166586,6,241.67303355397613,8,208.32918004599162,6,1,0,1,1.3843783767749456,0.3000205432373579
Jessye Norman,musician,172.27372782199183,5,270.93514399412436,9,158.1372082969572,5,138.94790566825765,4,94.44376914874064,3,184.42711664559738,6,112.52324911116072,3,0,1,6,-0.5896570809299063,-0.10935343040851468
Lang Lang,musician,83.10128339719772,2,350.0651693490359,11,66.62767607573286,2,47.03679508487976,1,186.56911777604432,6,210.70125737573457,7,195.51063206681968,6,0,1,0,-1.689346495855913,0.4990055802362262
Yuja Wang,musician,321.21096779661946,10,103.88314515411317,3,339.21527819030285,11,276.0186065163989,9,23.00308673651045,0,355.3441579918048,11,259.25580329350856,8,1,0,3,1.9182823657748673,-0.20156787824388858
Johnny Cash,musician,336.50058772290794,11,214.34015161903918,7,336.0036721416788,11,16.232363950683965,0,330.9508194394874,11,135.26916268992866,4,300.2290237245147,10,1,0,2,1.318677692196705,-0.29274633663738214
Dolly Parton,musician,299.18076688459473,9,147.63483741864093,4,285.1193034285425,9,296.122932301934,9,110.98153048540453,3,206.58060854518982,6,110.81169427597409,3,1,0,3,1.5870311730089153,-0.20334059317211103
Willie Nelson,musician,38.71035060388747,1,90.50971352020261,3,13.305568650280133,0,40.75784289564938,1,152.57919459021903,5,163.47269059487118,5,315.7623995550712,10,0,1,4,-2.4874776921282993,-0.19267516316920286
Hank Williams,musician,173.56320677977206,5,263.5287099781099,8,193.7118757869077,6,175.46244041369866,5,160.47052027592164,5,225.95246459706678,7,199.4805973663182,6,1,1,5,0.05557018730462589,0.14497657981879
Patsy Cline,musician,165.60523833097704,5,268.1619678847055,8,148.79647156790259,4,119.68624342879967,3,112.41324363143453,3,156.1206997397724,5,298.59100624493493,9,0,1,0,-0.6387825718388852,-0.8727887774714976
Garth Brooks,musician,318.2406542530664,10,353.2811789890045,11,313.92767855699685,10,320.9036110454148,10,304.30446358981345,10,319.21174527595315,10,304.097779637718,10,1,0,5,2.835788325142681,0.7260643374899929
Carrie Underwood,musician,349.3438789299599,11,302.2153488676562,10,335.5439889951227,11,19.154787626864312,0,10.347787378633738,0,250.4495786125487,8,213.86295425811426,7,1,0,3,0.73261322547538,-0.8667131313624413
Kenny Rogers,musician,147.76010890850833,4,92.6300532304411,3,160.0968106314813,5,192.85644897903018,6,138.95877291316154,4,327.2286821920077,10,17.65783418259126,0,0,0,7,-0.3654166394059546,1.5994902572729208
Glen Campbell,musician,32.17397438219507,1,46.007058657427955,1,45.25050504780401,1,14.095811120786188,0,45.076082617504355,1,264.2166742738003,8,348.5605065835681,11,0,1,4,-2.6472096612926013,-0.14781196887053724
Tupac Shakur,musician,84.69633506134836,2,0.5356633214957017,0,78.67306740130716,2,65.11596095350812,2,318.3238712695613,10,238.71360001241632,7,59.73718887461639,1,0,1,7,-1.4869716811100813,2.040911102209947
Notorious BIG,musician,60.521246177788065,2,167.07221685444432,5,44.540976609403835,1,94.14062791239158,3,95.72899127855956,3,277.25155188547933,9,68.68020812180218,2,0,1,7,-2.0603858490438354,1.1082243236045854
Jay-Z,musician,252.17138358113078,8,188.84119293354712,6,262.20000525515997,8,239.85972378910043,7,321.7416845230792,10,207.87565166499184,6,32.88221941825373,1,1,0,5,1.4147148817562714,1.2812096817188199
Eminem,musician,204.21414996696896,6,317.1342063381862,10,222.0425833517886,7,164.08269825784322,5,190.70363376480105,6,272.6289794531199,9,80.39615147950857,2,1,0,5,0.4071853336887699,0.9794599935377222
Kanye West,musician,77.44011840296612,2,344.29209275029757,11,56.03263947900464,1,31.882117061625348,1,31.666319435733556,1,74.56829812983347,2,132.7836613765435,4,0,1,0,-2.4275262444826815,-1.0335790318338955
Drake,musician,210.77864533117494,7,105.02014501634632,3,234.9004513069077,7,228.84482202275024,7,308.93868809458763,10,343.34746905610456,11,247.54377394064863,8,1,0,1,1.1767198678517259,1.5472400200568301
Kendrick Lamar,musician,85.77721522374576,2,343.5482984318247,11,106.30385159381694,3,67.6417483480085,2,107.70091782519603,3,23.821777635568004,0,257.2609457893427,8,0,1,0,-1.7095041125111006,-1.570023485623784
Snoop Dogg,musician,206.4381280587865,6,219.18918718558538,7,214.44660275000592,7,220.65938856080953,7,321.78263852883805,10,246.48669139417277,8,65.65966079545534,2,1,0,5,0.8822303190101571,1.5593881020964808
Dr. Dre,musician,329.6305198721173,10,183.07478965062916,6,325.1064414629032,10,316.4747371128192,10,175.3200691764396,5,48.59612443960182,1,336.6286800991566,11,1,0,2,2.2435342746143343,-1.971413133406483
Ice Cube,musician,84.1949784774525,2,90.0656310381809,3,64.30886620649675,2,38.495387066500655,1,245.16245564221595,8,176.89123599335406,5,35.37082334952643,1,0,1,7,-1.905598399091061,1.289441041753021
Nas,musician,171.52239284974343,5,14.622158244744462,0,181.4134489817058,6,211.3141602454237,7,39.051922252501,1,302.6119797661385,10,93.78458395114485,3,0,0,1,-0.29654237729060406,0.5936157202895666
Lil Wayne,musician,184.05189816854835,6,299.3252378260058,9,193.77578539283823,6,174.31406579995004,5,245.13022490190428,8,220.87807229941373,7,202.59576847609515,6,1,1,5,0.33831305002328804,0.5079268055965981
Nicki Minaj,musician,256.0663630219748,8,176.56148660495322,5,266.3779265299087,8,264.5393772985366,8,298.63082331385164,9,236.32778526492976,7,210.92030041848966,7,1,0,5,1.6653796420524292,0.6972713451635804
Cardi B,musician,198.4226242304691,6,15.54657468227601,0,216.08378793552944,7,229.97035611124087,7,105.06686524278128,3,180.1983506546221,6,311.8377793523798,10,1,0,1,0.3164747838323634,-0.8474123797349422
Travis Scott,musician,39.64851630469725,1,238.12500670161342,7,18.16172486922678,0,80.30814169040157,2,105.04823900778179,3,125.00644267307027,4,306.615113537797,10,0,1,0,-2.3261312261130858,-0.7913853716066975
Aretha Franklin,musician,4.6411292105070485,0,104.9582195861183,3,342.79156085728704,11,319.96386788165654,10,71.05149637680618,2,75.04277965906942,2,54.920450650482934,1,1,0,6,0.07082066932148108,-0.932643899045752
Ray Charles,musician,179.7306773751569,5,193.7045952439589,6,176.38110756744612,5,225.57715555393318,7,105.66719072659555,3,107.31905822596686,3,275.4068302571606,9,1,0,0,-0.012335266990290451,-1.2487064971508117
James Brown,musician,42.59127874705539,1,139.00907901841023,4,19.021267009675277,0,45.692742824635616,1,153.4092020625759,5,163.36360763396453,5,315.92662327070695,10,0,1,4,-2.3758756995634216,-0.23072815009200395
Marvin Gaye,musician,11.855778323881035,0,169.17680855149268,5,13.353848916206779,0,332.5275006166452,11,276.6836957405586,9,351.4935586268512,11,19.83831213412996,0,0,1,7,-0.8216926311140644,2.7538646227009727
Diana Ross,musician,6.195035089599366,0,40.68887849827974,1,15.447980009074964,0,342.14822186731294,11,89.2909658050022,2,137.49056772309956,4,80.82886203803737,2,0,1,6,-1.5277342916208057,0.06327922639097333
Tina Turner,musician,243.7575856409113,8,63.89197247027509,2,248.0001874656272,8,264.6660815046499,8,334.64024775838305,11,358.87823952303864,11,25.2760675846683,0,1,0,1,1.5182066679085413,2.5593409169140218
Usher,musician,200.7885951312542,6,358.1913718937031,11,210.43300710080672,7,232.546668704417,7,226.86436646084,7,126.30135804262888,4,159.71832725054196,5,1,0,5,0.6787846532106535,-0.22057649661931453
Alicia Keys,musician,305.44028809825716,10,186.18904743946518,6,321.32467355338673,10,287.78931778890814,9,320.1495700765588,10,190.3884490706205,6,189.7425469706247,6,1,0,5,2.357431045638819,0.3972079597719744
John Legend,musician,276.39660666481035,9,258.0569820525898,8,254.77020427565446,8,231.48607768072102,7,282.01232664048433,9,127.35755385104957,4,163.92638876258488,5,1,0,2,1.4161166114242765,-0.03865184078130819
The Weeknd,musician,327.5515794127904,10,223.59690746965074,7,306.1981450358651,10,292.1869354437795,9,282.97941086509485,9,90.92308264994121,3,290.8969736815794,9,1,0,2,2.313872877107437,-0.9123383398318781
SZA,musician,226.06408439727173,7,340.1786139471235,11,224.67770884687533,7,273.1184189226716,9,212.86465061302695,7,100.69227522596645,3,279.9281388338283,9,1,0,5,1.107080322254723,-0.980999118804117
Frank Ocean,musician,214.52917752677922,7,288.51964654199156,9,214.13417770582302,7,231.9566526141232,7,192.68760266009158,6,23.353141524877966,0,258.21013153420535,8,1,0,2,0.5991656029489427,-1.4927171175486287
Daniel Caesar,musician,15.240685275309945,0,75.37270519486992,2,5.9707709003709954,0,339.9309860408913,11,133.9727686984689,4,255.35843955414657,8,348.663650551811,11,0,1,4,-1.1050060195496592,0.15720687059399596
HER,musician,95.86744260492301,3,5.48506538833224,0,97.95374475296109,3,118.44833026832765,3,183.68752171013537,6,321.45793445168516,10,19.32110898028445,0,0,1,7,-1.3208959953999104,2.019516106914942

