vix,conjunctions,squares,oppositions,trines,sextiles,hard_aspects,soft_aspects
10.75,0,1,0,1,1,1,2
10.479999542236300,0,1,0,1,1,1,2
10.020000457763700,0,1,0,1,1,1,2
9.899999618530270,0,1,0,1,1,1,2
11.0600004196167,0,1,0,1,1,1,2
10.029999732971200,0,1,0,1,1,1,2
11.4399995803833,0,1,0,1,1,1,2
11.180000305175800,0,1,0,1,1,1,2
11.220000267028800,0,1,0,1,1,1,2
11.069999694824200,0,1,0,1,1,1,2
12.539999961853000,0,1,0,1,1,1,2
11.1899995803833,0,1,0,1,1,1,2
11.109999656677200,0,1,0,1,1,1,2
10.890000343322800,0,1,0,1,1,1,2
10.300000190734900,0,1,0,1,1,1,2
9.899999618530270,0,1,0,1,1,1,2
9.510000228881840,0,1,0,1,1,1,2
9.819999694824220,0,1,0,0,1,1,1
9.890000343322750,0,1,0,0,1,1,1
9.789999961853030,0,1,0,0,1,1,1
9.579999923706060,0,1,0,0,1,1,1
9.359999656677250,0,1,0,0,1,1,1
9.430000305175780,0,1,0,0,1,1,1
9.430000305175780,0,1,0,0,1,1,1
9.600000381469730,0,1,0,0,1,1,1
10.109999656677200,0,1,0,0,1,1,1
10.289999961853000,0,1,0,0,1,1,1
10.260000228881800,0,1,0,0,2,1,2
10.09000015258790,0,1,0,0,2,1,2
10.279999732971200,0,1,0,0,2,1,2
10.4399995803833,0,1,0,0,2,1,2
10.029999732971200,0,1,0,0,2,1,2
9.930000305175780,0,1,0,0,2,1,2
10.960000038147000,0,1,0,0,2,1,2
11.109999656677200,0,1,0,0,2,1,2
16.040000915527300,0,1,0,0,2,1,2
15.510000228881800,0,1,0,0,2,1,2
12.329999923706100,0,1,0,0,2,1,2
12.039999961853000,0,1,0,0,2,1,2
11.739999771118200,0,1,0,0,2,1,2
15.550000190734900,0,1,0,0,2,1,2
14.260000228881800,0,1,0,0,2,1,2
13.1899995803833,0,1,0,0,2,1,2
11.350000381469700,0,1,0,0,2,1,2
12.25,0,1,1,0,2,2,2
12.229999542236300,0,1,1,0,2,2,2
11.279999732971200,0,1,1,0,2,2,2
11.319999694824200,0,1,1,0,2,2,2
11.699999809265100,0,1,1,0,2,2,2
11.220000267028800,0,1,1,0,2,2,2
10.59000015258790,0,1,1,0,2,2,2
10.130000114440900,0,1,1,0,2,2,2
12.229999542236300,0,1,1,0,2,2,2
11.630000114440900,0,0,1,0,2,1,2
11.550000190734900,0,0,1,0,2,1,2
12.119999885559100,0,0,1,0,2,1,2
10.729999542236300,0,0,1,0,2,1,2
10.579999923706100,0,0,1,0,2,1,2
10.5,0,0,1,0,2,1,2
10.4399995803833,0,0,1,0,2,1,2
10.170000076293900,0,0,1,0,2,1,2
10.149999618530300,0,0,1,0,2,1,2
10.180000305175800,0,0,1,1,2,1,3
9.779999732971190,0,0,1,1,2,1,3
9.670000076293950,0,0,1,1,2,1,3
9.59000015258789,0,0,1,1,2,1,3
10.210000038147000,0,0,1,1,2,1,3
10.170000076293900,0,0,1,1,1,1,2
9.869999885559080,0,0,1,1,1,1,2
9.550000190734860,0,0,1,1,1,1,2
9.510000228881840,0,0,1,1,1,1,2
9.449999809265140,0,0,1,1,1,1,2
9.510000228881840,0,0,1,1,1,1,2
9.630000114440920,0,0,1,1,1,1,2
9.1899995803833,0,0,1,1,1,1,2
9.649999618530270,0,0,1,1,1,1,2
10.329999923706100,0,0,1,1,1,1,2
10.079999923706100,0,0,1,1,1,1,2
9.850000381469730,0,0,1,1,1,1,2
9.90999984741211,0,0,1,1,1,1,2
9.609999656677250,0,0,1,1,0,1,1
9.90999984741211,0,0,1,1,0,1,1
10.3100004196167,0,0,1,1,0,1,1
10.069999694824200,0,0,1,1,0,1,1
10.050000190734900,0,0,1,1,0,1,1
9.970000267028810,0,0,1,1,0,1,1
11.069999694824200,0,0,1,1,0,1,1
11.15999984741210,0,0,1,1,0,1,1
11.229999542236300,0,0,1,1,0,1,1
11.300000190734900,0,0,1,1,0,1,1
9.800000190734860,0,0,1,1,0,1,1
10.5,0,0,0,1,0,0,1
10.180000305175800,0,0,0,1,0,0,1
10.199999809265100,0,0,0,1,0,0,1
9.930000305175780,0,0,0,1,0,0,1
9.140000343322750,0,0,0,1,0,0,1
9.399999618530270,0,0,0,2,0,0,2
9.890000343322750,0,0,0,2,0,0,2
9.779999732971190,0,0,0,2,0,0,2
10.5,0,0,0,2,0,0,2
11.289999961853000,0,0,0,2,0,0,2
11.5,0,0,0,2,0,0,2
11.59000015258790,0,0,0,2,0,0,2
13.130000114440900,0,0,0,2,0,0,2
11.760000228881800,0,0,0,2,0,0,2
11.430000305175800,0,0,0,2,0,0,2
10.649999618530300,0,0,0,2,0,0,2
9.729999542236330,0,0,0,2,0,0,2
9.880000114440920,0,0,0,2,0,0,2
9.670000076293950,0,0,0,2,0,0,2
9.869999885559080,0,0,0,2,0,0,2
10.029999732971200,0,0,0,2,0,0,2
10.699999809265100,0,0,0,2,0,0,2
11.279999732971200,0,0,0,2,0,0,2
11.430000305175800,0,0,0,2,0,0,2
11.680000305175800,0,0,0,2,0,0,2
11.329999923706100,0,0,0,2,0,0,2
11.020000457763700,0,0,0,2,0,0,2
10.15999984741210,0,0,0,2,0,0,2
9.579999923706060,0,0,0,2,0,0,2
9.34000015258789,0,0,0,2,1,0,3
9.920000076293950,0,0,0,2,1,0,3
10.180000305175800,0,0,0,2,1,0,3
10.489999771118200,0,0,0,2,1,0,3
9.420000076293950,0,0,0,2,1,0,3
9.529999732971190,0,0,0,2,1,0,3
10.029999732971200,0,0,0,2,1,0,3
9.720000267028810,0,0,0,2,1,0,3
9.619999885559080,0,0,0,2,1,0,3
9.899999618530270,0,0,0,2,1,0,3
10.25,0,1,0,1,1,1,2
10.470000267028800,0,1,0,1,1,1,2
10.180000305175800,0,1,0,1,1,1,2
11.039999961853000,0,1,0,1,1,1,2
9.770000457763670,0,1,0,1,1,1,2
9.149999618530270,0,1,0,1,1,1,2
9.220000267028810,0,1,0,1,1,1,2
9.220000267028810,0,1,0,1,1,1,2
9.520000457763670,0,1,0,0,1,1,1
10.079999923706100,0,1,0,0,1,1,1
9.819999694824220,0,1,0,0,1,1,1
9.880000114440920,0,1,0,0,1,1,1
10.15999984741210,0,1,0,0,1,1,1
11.65999984741210,0,1,0,0,1,1,1
11.90999984741210,0,1,0,0,1,1,1
12.220000267028800,0,1,0,0,1,1,1
11.270000457763700,0,1,0,0,1,1,1
11.029999732971200,0,1,0,0,1,1,1
11.100000381469700,0,1,0,0,1,1,1
11.470000267028800,0,1,0,0,1,1,1
11.579999923706100,0,1,0,0,1,1,1
11.079999923706100,0,1,0,0,1,1,1
13.84000015258790,0,1,0,0,1,1,1
14.789999961853000,0,1,0,0,1,1,1
13.539999961853000,0,1,0,0,1,1,1
13.470000267028800,0,1,0,0,1,1,1
17.309999465942400,0,1,0,0,1,1,1
37.31999969482420,0,1,0,0,1,1,1
29.979999542236300,0,1,0,0,1,1,1
27.729999542236300,0,1,0,0,1,1,1
33.459999084472700,0,1,0,0,1,1,1
29.059999465942400,0,1,0,0,1,1,1
25.610000610351600,0,1,0,0,1,1,1
24.969999313354500,0,1,0,0,1,1,1
19.260000228881800,0,1,0,0,1,1,1
19.1299991607666,0,1,0,0,1,1,1
19.459999084472700,0,1,0,0,1,1,1
20.600000381469700,0,1,0,0,1,1,1
20.020000457763700,0,1,0,0,1,1,1
18.719999313354500,0,1,0,0,1,1,1
16.489999771118200,0,1,0,0,1,1,1
15.800000190734900,0,1,0,0,1,1,1
18.59000015258790,0,1,0,0,1,1,1
19.850000381469700,0,1,0,0,1,1,1
22.469999313354500,0,1,0,0,1,1,1
19.59000015258790,0,1,0,0,1,1,1
18.729999542236300,0,1,0,0,1,1,1
18.360000610351600,0,1,0,0,1,1,1
17.760000228881800,0,1,0,0,1,1,1
16.540000915527300,0,1,0,0,1,1,1
14.640000343322800,0,1,0,0,1,1,1
15.779999732971200,0,1,0,0,1,1,1
16.350000381469700,0,1,0,0,1,1,1
17.229999542236300,0,1,0,0,1,1,1
16.59000015258790,0,1,0,0,1,1,1
15.800000190734900,0,1,0,0,1,1,1
19.020000457763700,0,1,0,0,1,1,1
18.200000762939500,0,1,0,0,1,1,1
17.860000610351600,0,1,0,0,1,1,1
23.34000015258790,0,1,0,0,1,1,1
24.8700008392334,0,1,0,0,1,1,1
21.030000686645500,0,0,0,0,1,0,1
22.5,0,0,0,0,1,0,1
22.8700008392334,0,0,0,0,1,0,1
19.969999313354500,0,0,0,0,1,0,1
23.6200008392334,0,0,0,0,1,0,1
21.100000381469700,0,0,0,0,1,0,1
20.059999465942400,0,0,0,0,1,0,1
18.940000534057600,0,0,0,0,1,0,1
21.489999771118200,0,0,0,0,1,0,1
21.770000457763700,0,0,0,0,1,0,1
20.469999313354500,0,0,0,0,1,0,1
20.239999771118200,0,0,0,0,1,0,1
18.489999771118200,0,0,0,0,1,0,1
17.40999984741210,0,0,0,0,1,0,1
16.559999465942400,0,0,0,1,1,0,2
15.25,0,0,0,1,1,0,2
15.600000381469700,0,0,0,1,1,0,2
15.960000038147000,0,0,0,1,1,0,2
16.8799991607666,0,0,0,1,1,0,2
16.34000015258790,0,0,0,1,1,0,2
18.020000457763700,0,0,0,1,1,0,2
17.84000015258790,0,0,0,1,1,0,2
16.239999771118200,0,0,0,1,1,0,2
15.40999984741210,0,0,0,1,1,0,2
15.930000305175800,0,0,0,1,1,0,2
15.489999771118200,0,0,0,1,1,0,2
15.970000267028800,0,0,0,1,1,0,2
15.899999618530300,0,0,0,1,1,0,2
14.770000457763700,0,0,0,1,1,0,2
14.75,0,0,0,1,1,0,2
14.710000038147000,0,0,0,1,1,0,2
13.420000076293900,0,0,0,1,1,0,2
13.229999542236300,0,0,0,1,1,0,2
12.649999618530300,0,0,0,1,1,0,2
12.930000305175800,0,0,0,1,1,0,2
14.630000114440900,0,0,0,1,2,0,3
13.420000076293900,0,0,0,1,2,0,3
13.430000305175800,0,0,0,1,2,0,3
13.420000076293900,0,0,0,1,2,0,3
13.079999923706100,0,0,0,1,2,0,3
13.220000267028800,0,0,0,1,2,0,3
12.579999923706100,0,0,0,1,2,0,3
12.529999732971200,0,0,0,1,2,0,3
13.220000267028800,0,0,0,1,2,0,3
17.020000457763700,0,0,0,1,1,0,2
14.9399995803833,0,0,0,1,1,0,2
15.430000305175800,0,0,0,1,1,0,2
13.460000038147000,0,0,0,1,1,0,2
12.739999771118200,0,0,0,1,1,0,2
12.399999618530300,0,0,0,1,1,0,2
11.640000343322800,0,0,0,1,1,0,2
12.130000114440900,0,0,0,1,1,0,2
12.180000305175800,0,0,0,1,1,0,2
12.350000381469700,0,0,0,2,1,0,3
12.34000015258790,0,0,0,2,1,0,3
12.9399995803833,0,0,0,2,1,0,3
12.119999885559100,0,0,0,2,1,0,3
11.979999542236300,0,0,0,2,1,0,3
12.3100004196167,0,0,0,2,1,0,3
13.350000381469700,0,0,0,2,1,0,3
12.789999961853000,0,0,0,2,1,0,3
14.640000343322800,0,0,0,2,1,0,3
13.770000457763700,0,0,0,2,1,0,3
17.329999923706100,0,0,0,2,1,0,3
15.920000076293900,0,0,0,2,1,0,3
17.90999984741210,0,0,0,2,1,0,3
16.850000381469700,0,0,0,2,1,0,3
16.09000015258790,0,0,0,2,1,0,3
15.600000381469700,0,0,0,2,1,0,3
16.139999389648400,0,0,0,2,1,0,3
14.970000267028800,0,0,0,2,1,0,3
13.369999885559100,0,0,0,2,1,0,3
12.6899995803833,0,0,0,2,1,0,3
12.640000343322800,0,0,0,2,1,0,3
13.630000114440900,0,0,0,2,1,0,3
12.579999923706100,0,0,0,2,1,0,3
12.180000305175800,0,0,0,2,1,0,3
12.829999923706100,0,0,0,2,1,0,3
12.0600004196167,0,0,0,2,1,0,3
12.100000381469700,0,0,0,2,1,0,3
12.869999885559100,0,0,0,2,1,0,3
12.859999656677200,0,0,0,2,1,0,3
12.619999885559100,0,0,0,2,1,0,3
12.40999984741210,0,0,0,2,1,0,3
12.289999961853000,0,0,0,2,1,0,3
12.140000343322800,0,0,0,2,1,0,3
13.029999732971200,0,0,0,2,1,0,3
14.260000228881800,0,0,0,2,1,0,3
12.829999923706100,0,0,0,2,1,0,3
13.149999618530300,0,0,0,2,1,0,3
12.1899995803833,0,0,0,2,1,0,3
11.640000343322800,0,0,0,2,1,0,3
11.270000457763700,0,0,0,2,1,0,3
10.930000305175800,0,0,0,2,2,0,4
10.850000381469700,0,0,0,2,2,0,4
11.270000457763700,0,0,0,2,2,0,4
13.15999984741210,0,0,0,2,2,0,4
14.779999732971200,0,0,0,2,2,0,4
13.3100004196167,0,0,0,2,2,0,4
14.640000343322800,0,0,0,2,2,0,4
13.449999809265100,0,0,0,2,2,0,4
12.640000343322800,0,0,0,2,2,0,4
12.489999771118200,0,0,0,2,2,0,4
12.859999656677200,0,0,0,2,2,0,4
12.25,0,0,0,2,2,0,4
12.40999984741210,0,0,0,2,2,0,4
11.989999771118200,0,0,0,2,2,0,4
12.15999984741210,0,0,0,2,2,0,4
12.5,0,0,0,2,2,0,4
12.25,0,0,0,2,2,0,4
13.529999732971200,0,0,0,2,2,0,4
12.859999656677200,0,0,0,2,2,0,4
13.15999984741210,0,0,0,2,2,0,4
13.90999984741210,0,0,0,2,2,0,4
14.649999618530300,0,0,0,2,2,0,4
14.880000114440900,0,0,0,2,2,0,4
14.15999984741210,0,0,0,2,2,0,4
13.220000267028800,0,0,0,2,2,0,4
13.140000343322800,0,0,0,2,2,0,4
12.369999885559100,0,0,0,2,2,0,4
12.069999694824200,0,0,0,2,2,0,4
13.680000305175800,0,0,0,2,2,0,4
12.789999961853000,0,0,0,2,2,0,4
11.75,0,0,0,2,2,0,4
11.800000190734900,0,0,0,2,2,0,4
11.680000305175800,0,0,0,2,2,0,4
12.199999809265100,0,0,0,1,2,0,3
12.420000076293900,0,0,0,1,2,0,3
12.890000343322800,0,0,0,1,2,0,3
12.40999984741210,0,0,0,1,2,0,3
12.119999885559100,0,0,0,1,2,0,3
12.0,0,0,0,1,2,0,3
12.050000190734900,0,0,0,1,2,0,3
11.609999656677200,0,0,0,1,2,0,3
14.220000267028800,0,0,0,1,2,0,3
14.819999694824200,0,0,0,1,2,0,3
15.6899995803833,0,0,0,1,2,0,3
15.949999809265100,0,0,0,1,2,0,3
22.959999084472700,0,0,0,1,1,0,2
24.979999542236300,0,0,0,1,1,0,2
21.309999465942400,0,0,0,1,1,0,2
21.299999237060500,0,0,0,1,1,0,2
17.6200008392334,0,0,0,1,1,0,2
17.399999618530300,0,0,0,1,1,0,2
20.059999465942400,0,0,0,1,1,0,2
19.889999389648400,0,0,0,1,1,0,2
19.639999389648400,0,0,0,1,1,0,2
20.709999084472700,0,0,0,1,1,0,2
25.229999542236300,0,0,0,1,1,0,2
24.219999313354500,0,0,0,1,1,0,2
24.15999984741210,0,0,0,1,1,0,2
24.700000762939500,0,0,0,1,0,0,1
23.350000381469700,0,0,0,1,0,0,1
21.229999542236300,0,0,0,1,0,0,1
19.34000015258790,0,0,0,1,0,0,1
19.510000228881800,0,0,0,1,0,0,1
19.959999084472700,0,0,0,1,0,0,1
19.90999984741210,0,0,0,1,0,0,1
16.360000610351600,0,0,0,1,0,0,1
16.719999313354500,0,0,0,1,0,0,1
17.360000610351600,0,0,0,1,0,0,1
20.450000762939500,0,0,0,0,0,0,0
20.020000457763700,0,0,0,0,0,0,0
21.25,0,0,0,0,0,0,0
19.979999542236300,0,0,0,0,0,0,0
18.139999389648400,0,0,0,0,0,0,0
20.100000381469700,0,0,0,0,0,0,0
22.479999542236300,0,0,0,0,0,0,0
20.799999237060500,0,0,0,0,0,0,0
21.520000457763700,0,0,0,0,0,0,0
18.899999618530300,0,0,0,0,0,0,0
19.020000457763700,0,0,0,0,0,0,0
18.489999771118200,0,0,0,0,0,0,0
18.790000915527300,0,0,0,0,0,0,0
18.06999969482420,0,0,0,0,0,0,0
16.440000534057600,0,0,0,0,0,0,0
20.739999771118200,0,0,0,0,0,0,0
21.190000534057600,0,0,0,0,0,0,0
23.229999542236300,0,0,0,0,0,0,0
22.639999389648400,0,0,0,0,1,0,1
21.760000228881800,0,0,0,0,1,0,1
21.459999084472700,0,0,0,0,1,0,1
20.649999618530300,0,0,0,0,1,0,1
21.6299991607666,0,1,0,0,1,1,1
24.520000457763700,0,1,0,0,1,1,1
25.579999923706100,0,1,0,0,1,1,1
25.579999923706100,0,1,0,0,1,1,1
28.3799991607666,0,1,0,0,1,1,1
30.110000610351600,0,1,0,0,1,1,1
36.06999969482420,0,1,0,0,1,1,1
30.40999984741210,0,1,0,0,1,1,1
29.959999084472700,0,1,0,0,1,1,1
28.34000015258790,0,1,0,0,1,1,1
25.420000076293900,0,1,0,0,1,1,1
23.219999313354500,0,1,0,0,1,1,1
25.450000762939500,0,1,0,0,1,1,1
21.3799991607666,0,1,0,0,1,1,1
21.399999618530300,0,1,0,0,1,1,1
20.469999313354500,0,1,0,0,1,1,1
19.979999542236300,0,1,0,0,1,1,1
19.5,0,1,0,0,1,1,1
18.190000534057600,0,1,0,0,1,1,1
19.06999969482420,0,1,0,0,1,1,1
18.600000381469700,1,1,0,0,1,2,1
19.040000915527300,1,1,0,0,1,2,1
18.059999465942400,1,1,0,0,1,2,1
17.799999237060500,1,1,0,0,1,2,1
20.799999237060500,1,1,0,0,1,2,1
19.520000457763700,1,1,0,0,1,2,1
18.889999389648400,1,1,0,0,1,2,1
17.420000076293900,1,1,0,0,1,2,1
18.8700008392334,1,1,0,0,1,2,1
19.1299991607666,1,1,0,0,1,2,1
17.65999984741210,1,1,0,0,1,2,1
16.56999969482420,1,1,0,0,1,2,1
16.139999389648400,1,1,0,0,1,2,1
15.729999542236300,1,1,0,0,1,2,1
15.569999694824200,1,1,0,0,1,2,1
15.380000114440900,1,1,0,0,1,2,1
16.3700008392334,1,1,0,0,1,2,1
15.720000267028800,1,1,0,0,1,2,1
15.970000267028800,1,1,0,0,1,2,1
15.430000305175800,1,1,0,0,1,2,1
15.649999618530300,1,1,0,0,1,2,1
16.219999313354500,1,1,0,0,1,2,1
14.90999984741210,1,1,0,0,1,2,1
14.880000114440900,1,1,0,0,1,2,1
14.020000457763700,1,1,0,0,1,2,1
14.460000038147000,1,1,0,0,1,2,1
13.510000228881800,1,1,0,0,1,2,1
14.850000381469700,1,1,0,0,1,2,1
15.170000076293900,1,1,0,0,1,2,1
14.699999809265100,1,1,0,0,1,2,1
14.779999732971200,1,1,0,0,1,2,1
13.569999694824200,1,1,0,0,1,2,1
14.630000114440900,1,0,0,0,1,1,1
14.739999771118200,1,0,0,0,1,1,1
15.739999771118200,1,0,0,0,1,1,1
16.59000015258790,1,0,0,0,1,1,1
16.049999237060500,1,0,0,0,1,1,1
14.329999923706100,1,0,0,0,1,1,1
13.770000457763700,1,0,0,0,1,1,1
13.40999984741210,1,0,0,0,1,1,1
13.5,1,0,0,0,1,1,1
12.880000114440900,1,0,0,0,1,1,1
13.100000381469700,1,0,0,0,1,1,1
13.5600004196167,1,0,0,0,1,1,1
13.90999984741210,1,0,0,0,1,1,1
13.630000114440900,1,0,0,0,1,1,1
16.479999542236300,1,0,0,0,1,1,1
16.329999923706100,1,0,0,0,1,1,1
14.680000305175800,1,0,0,0,1,1,1
15.149999618530300,1,0,0,0,1,1,1
14.430000305175800,1,0,0,0,1,1,1
13.710000038147000,1,0,0,0,1,1,1
13.399999618530300,1,0,0,0,1,1,1
13.359999656677200,1,0,0,0,1,1,1
13.739999771118200,1,0,0,0,1,1,1
13.579999923706100,1,0,0,0,1,1,1
12.819999694824200,1,0,0,0,1,1,1
13.180000305175800,1,0,0,0,1,1,1
14.279999732971200,1,0,0,0,1,1,1
13.300000190734900,1,0,0,0,1,1,1
13.020000457763700,1,0,0,0,1,1,1
12.010000228881800,1,0,0,0,1,1,1
12.319999694824200,1,0,0,0,1,1,1
12.180000305175800,1,0,0,0,1,1,1
12.600000381469700,1,0,0,0,1,1,1
12.09000015258790,1,0,0,0,1,1,1
12.420000076293900,1,0,0,0,1,1,1
12.279999732971200,1,0,0,0,1,1,1
13.140000343322800,1,0,0,0,1,1,1
13.25,1,0,0,0,1,1,1
12.729999542236300,1,0,0,0,1,1,1
13.109999656677200,1,1,0,0,1,2,1
13.119999885559100,1,1,0,0,1,2,1
14.800000190734900,1,1,0,0,1,2,1
14.420000076293900,1,1,0,0,1,2,1
12.869999885559100,1,1,0,0,1,2,1
15.4399995803833,1,1,0,0,2,2,2
19.31999969482420,1,1,0,0,2,2,2
19.399999618530300,1,1,0,0,2,2,2
19.100000381469700,1,1,0,0,2,2,2
16.040000915527300,1,1,0,0,2,2,2
20.549999237060500,1,1,0,0,2,2,2
18.059999465942400,1,1,0,0,2,2,2
16.440000534057600,1,1,0,0,2,2,2
15.289999961853000,1,1,0,0,2,2,2
15.960000038147000,1,1,0,0,2,2,2
16.309999465942400,1,1,0,0,2,2,2
14.949999809265100,1,1,0,0,2,2,2
14.75,1,1,0,0,2,2,2
16.920000076293900,1,1,0,0,2,2,2
15.850000381469700,1,1,0,0,2,2,2
17.5,1,1,0,0,2,2,2
17.899999618530300,1,1,0,0,2,2,2
17.299999237060500,1,1,0,0,2,2,2
18.709999084472700,1,1,0,0,2,2,2
18.860000610351600,1,1,0,0,2,2,2
16.969999313354500,1,1,0,0,2,2,2
16.09000015258790,1,1,0,0,2,2,2
15.930000305175800,1,1,0,0,2,2,2
16.299999237060500,1,1,0,0,2,2,2
15.9399995803833,1,1,0,0,2,2,2
15.989999771118200,1,1,0,0,2,2,2
15.90999984741210,1,1,0,0,2,2,2
15.819999694824200,1,1,0,0,2,2,2
15.279999732971200,1,1,0,0,2,2,2
15.350000381469700,1,1,0,0,2,2,2
15.149999618530300,1,1,0,0,2,2,2
14.329999923706100,1,1,0,0,2,2,2
14.75,1,1,0,0,2,2,2
15.399999618530300,1,1,0,0,2,2,2
15.260000228881800,1,1,0,0,2,2,2
16.280000686645500,1,1,0,0,2,2,2
16.209999084472700,1,1,0,0,2,2,2
15.819999694824200,1,1,0,0,2,2,2
15.079999923706100,1,1,0,0,2,2,2
14.0600004196167,1,1,0,0,2,2,2
12.930000305175800,1,1,0,0,2,2,2
12.569999694824200,1,1,0,0,2,2,2
13.279999732971200,1,1,0,0,2,2,2
13.960000038147000,1,1,0,0,2,2,2
14.09000015258790,1,1,0,0,2,2,2
13.029999732971200,1,1,0,0,2,2,2
12.930000305175800,1,1,0,0,2,2,2
12.390000343322800,1,1,0,0,2,2,2
12.680000305175800,1,1,0,0,2,2,2
12.859999656677200,1,1,0,0,2,2,2
13.970000267028800,1,1,0,0,2,2,2
13.529999732971200,1,1,0,0,2,2,2
14.449999809265100,1,1,0,0,2,2,2
13.529999732971200,1,1,0,0,2,2,2
12.609999656677200,1,1,0,0,2,2,2
12.069999694824200,1,1,0,0,2,2,2
12.739999771118200,1,1,0,0,2,2,2
12.15999984741210,1,1,0,0,2,2,2
12.829999923706100,1,1,0,0,2,2,2
13.9399995803833,1,1,0,0,2,2,2
16.1200008392334,1,1,0,0,2,2,2
17.8700008392334,1,1,0,0,2,2,2
17.610000610351600,1,1,0,0,2,2,2
24.59000015258790,1,1,0,0,2,2,2
20.170000076293900,1,1,0,0,2,2,2
19.489999771118200,1,1,0,0,2,2,2
16.90999984741210,1,1,0,0,2,2,2
17.969999313354500,1,1,0,0,2,2,2
21.09000015258790,1,1,0,0,2,2,2
17.520000457763700,1,1,0,0,2,2,2
22.100000381469700,1,1,0,0,2,2,2
21.18000030517580,1,1,0,0,2,2,2
18.469999313354500,1,1,0,0,2,2,2
16.8799991607666,1,1,0,0,2,2,2
17.5,1,1,0,0,2,2,2
15.800000190734900,1,1,0,0,2,2,2
16.68000030517580,1,1,0,0,2,2,2
19.8700008392334,1,1,0,0,2,2,2
19.31999969482420,1,1,0,0,2,2,2
20.309999465942400,1,1,0,0,2,2,2
19.350000381469700,1,1,0,0,2,2,2
17.8799991607666,1,1,0,0,2,2,2
18.979999542236300,1,1,0,0,2,2,2
19.65999984741210,1,1,0,0,2,2,2
17.329999923706100,1,1,0,0,2,2,2
16.270000457763700,1,1,0,0,2,2,2
15.0,1,1,0,0,2,2,2
15.270000457763700,1,1,0,0,2,2,2
15.199999809265100,1,1,0,0,2,2,2
14.609999656677200,1,1,0,0,2,2,2
14.220000267028800,1,1,0,0,2,2,2
13.739999771118200,1,1,0,0,2,2,2
14.670000076293900,1,1,0,0,2,2,2
14.4399995803833,1,1,0,0,2,2,2
13.949999809265100,1,1,0,0,2,2,2
14.050000190734900,1,1,0,0,2,2,2
15.319999694824200,1,1,0,0,2,2,2
14.90999984741210,1,1,0,0,2,2,2
17.049999237060500,1,1,0,0,2,2,2
15.960000038147000,1,1,0,0,2,2,2
16.06999969482420,1,1,0,0,2,2,2
17.219999313354500,1,1,0,0,2,2,2
16.239999771118200,1,1,0,0,2,2,2
18.559999465942400,1,1,0,0,2,2,2
20.559999465942400,1,1,0,0,2,2,2
19.1200008392334,1,1,0,0,2,2,2
17.040000915527300,1,1,0,0,2,2,2
17.860000610351600,1,1,0,0,2,2,2
20.280000686645500,1,1,0,0,2,2,2
18.639999389648400,1,1,0,0,2,2,2
17.56999969482420,1,1,0,0,2,2,2
15.579999923706100,1,1,0,0,2,2,2
14.569999694824200,1,1,0,0,2,2,2
13.539999961853000,1,1,0,0,2,2,2
13.680000305175800,1,1,0,0,2,2,2
13.789999961853000,1,1,0,0,2,2,2
14.25,1,1,0,0,2,2,2
14.0,1,1,0,0,2,2,2
14.460000038147000,1,1,0,0,2,2,2
14.010000228881800,1,1,0,0,2,2,2
13.710000038147000,1,1,0,0,2,2,2
12.649999618530300,1,1,0,0,2,2,2
13.109999656677200,1,0,0,0,2,1,2
13.199999809265100,1,0,0,0,2,1,2
12.329999923706100,1,0,0,0,2,1,2
13.220000267028800,1,0,0,0,2,1,2
12.300000190734900,1,0,0,0,2,1,2
12.829999923706100,1,0,0,0,2,1,2
13.100000381469700,1,0,0,0,2,1,2
12.619999885559100,1,0,0,0,2,1,2
12.729999542236300,1,0,0,0,2,1,2
12.069999694824200,1,0,0,0,2,1,2
12.6899995803833,1,0,0,0,1,1,1
12.680000305175800,1,0,0,0,1,1,1
13.0,1,0,0,0,1,1,1
13.050000190734900,1,0,0,0,1,1,1
12.050000190734900,1,0,0,0,1,1,1
12.460000038147000,1,0,0,0,1,1,1
12.859999656677200,1,0,0,0,1,1,1
12.779999732971200,1,0,0,0,1,1,1
13.130000114440900,1,0,0,0,1,1,1
12.34000015258790,1,0,0,1,1,1,2
11.869999885559100,1,0,0,1,1,1,2
11.539999961853000,1,0,0,1,1,1,2
11.75,1,0,0,1,1,1,2
12.619999885559100,1,0,0,1,1,1,2
14.90999984741210,1,0,0,1,1,1,2
15.960000038147000,1,0,0,1,1,1,2
14.800000190734900,1,0,0,1,1,1,2
14.520000457763700,1,0,0,1,1,1,2
13.619999885559100,1,0,0,1,1,1,2
15.859999656677200,1,0,0,1,1,1,2
15.680000305175800,1,0,0,1,1,1,2
14.989999771118200,1,0,0,1,1,1,2
13.9399995803833,1,0,0,1,1,1,2
12.630000114440900,1,0,0,1,1,1,2
12.140000343322800,1,0,0,1,1,1,2
12.289999961853000,1,0,0,1,1,1,2
12.579999923706100,1,0,0,1,1,1,2
12.5,1,0,0,1,1,1,2
12.510000228881800,1,0,0,1,1,1,2
12.609999656677200,1,0,0,1,1,1,2
12.670000076293900,1,0,0,1,1,1,2
12.649999618530300,1,0,0,1,1,1,2
13.430000305175800,1,0,0,1,1,1,2
14.819999694824200,1,0,0,1,1,1,2
13.779999732971200,1,0,0,1,0,1,1
12.470000267028800,1,0,0,1,0,1,1
14.020000457763700,1,0,0,1,0,1,1
