family_id,birth_year,birth_order,source
902012,1951,6,sibling_roster
902012,1953,7,sibling_roster
902012,1955,8,sibling_roster
905842,1939,1,sibling_roster
905842,1953,2,sibling_roster
911545,1939,3,graduate
914594,1939,6,graduate
914594,1927,1,sibling_roster
914594,1928,2,sibling_roster
914594,1929,3,sibling_roster
914594,1930,4,sibling_roster
914594,1938,5,sibling_roster
914594,1940,6,sibling_roster
914594,1942,7,sibling_roster
914594,1944,8,sibling_roster
932316,1939,3,graduate
932316,1938,1,sibling_roster
932316,1939,2,sibling_roster
932316,1940,3,sibling_roster
932316,1941,4,sibling_roster
932316,1943,5,sibling_roster
932316,1945,6,sibling_roster
932316,1946,7,sibling_roster
932316,1949,8,sibling_roster
932316,1950,9,sibling_roster
932316,1952,10,sibling_roster
932316,1954,11,sibling_roster
932316,1955,12,sibling_roster
930539,1939,4,graduate
931054,1939,4,graduate
931054,1936,1,sibling_roster
931054,1937,2,sibling_roster
931054,1938,3,sibling_roster
931054,1940,4,sibling_roster
931054,1944,5,sibling_roster
931054,1946,6,sibling_roster
931054,1947,7,sibling_roster
931054,1948,8,sibling_roster
931054,1953,9,sibling_roster
929735,1940,1,sibling_roster
929735,1943,2,sibling_roster
929735,1944,3,sibling_roster
929735,1950,4,sibling_roster
931501,1940,1,sibling_roster
931501,1942,2,sibling_roster
931501,1944,3,sibling_roster
931501,1946,4,sibling_roster
927475,1939,3,graduate
927475,1931,1,sibling_roster
927475,1934,2,sibling_roster
927475,1939,3,sibling_roster
927475,1949,4,sibling_roster
927475,1951,5,sibling_roster
925491,1939,3,graduate
925491,1929,1,sibling_roster
925491,1938,2,sibling_roster
925491,1940,3,sibling_roster
925491,1950,4,sibling_roster
925491,1952,5,sibling_roster
925491,1956,6,sibling_roster
925491,1958,7,sibling_roster
925491,1960,8,sibling_roster
902936,1939,2,graduate
931371,1940,1,sibling_roster
931371,1942,2,sibling_roster
931371,1946,3,sibling_roster
931371,1950,4,sibling_roster
909601,1939,7,graduate
909601,1931,1,sibling_roster
909601,1934,2,sibling_roster
909601,1935,3,sibling_roster
909601,1936,4,sibling_roster
909601,1937,5,sibling_roster
909601,1938,6,sibling_roster
909601,1940,7,sibling_roster
909601,1941,8,sibling_roster
909601,1942,9,sibling_roster
909601,1943,10,sibling_roster
909601,1945,11,sibling_roster
930775,1938,2,graduate
930775,1936,1,sibling_roster
930775,1938,2,sibling_roster
930775,1939,3,sibling_roster
930775,1939,4,sibling_roster
923302,1941,1,sibling_roster
923302,1942,2,sibling_roster
923302,1945,3,sibling_roster
923302,1947,4,sibling_roster
931923,1939,2,graduate
931923,1936,1,sibling_roster
931923,1939,2,sibling_roster
918309,1940,1,sibling_roster
918309,1942,2,sibling_roster
918309,1943,3,sibling_roster
918309,1947,4,sibling_roster
918309,1951,5,sibling_roster
915042,1938,1,sibling_roster
915042,1942,2,sibling_roster
910486,1938,11,graduate
910486,1926,1,sibling_roster
910486,1926,2,sibling_roster
910486,1927,3,sibling_roster
910486,1928,4,sibling_roster
910486,1930,5,sibling_roster
910486,1933,6,sibling_roster
910486,1936,7,sibling_roster
910486,1936,8,sibling_roster
910486,1939,9,sibling_roster
913881,1940,1,sibling_roster
913881,1948,2,sibling_roster
904182,1939,6,graduate
923028,1939,6,graduate
909009,1939,5,graduate
905086,1940,1,sibling_roster
905086,1943,2,sibling_roster
910216,1939,1,sibling_roster
910216,1942,2,sibling_roster
912777,1939,1,sibling_roster
912777,1943,2,sibling_roster
900214,1938,2,graduate
900214,1936,1,sibling_roster
900214,1939,2,sibling_roster
926393,1939,2,graduate
926393,1936,1,sibling_roster
926393,1940,2,sibling_roster
926393,1942,3,sibling_roster
926393,1947,4,sibling_roster
926393,1949,5,sibling_roster
920125,1939,2,graduate
920125,1936,1,sibling_roster
920125,1940,2,sibling_roster
920480,1938,4,graduate
920480,1937,1,sibling_roster
920480,1938,2,sibling_roster
920480,1938,3,sibling_roster
920480,1939,4,sibling_roster
920480,1942,5,sibling_roster
920480,1954,6,sibling_roster
923789,1939,7,graduate
923789,1926,1,sibling_roster
923789,1929,2,sibling_roster
923789,1931,3,sibling_roster
923789,1934,4,sibling_roster
923789,1935,5,sibling_roster
923789,1938,6,sibling_roster
923789,1940,7,sibling_roster
923789,1949,8,sibling_roster
911538,1940,2,graduate
911538,1936,1,sibling_roster
911538,1940,2,sibling_roster
911538,1946,3,sibling_roster
911538,1948,4,sibling_roster
907019,1939,2,graduate
907019,1936,1,sibling_roster
907019,1940,2,sibling_roster
907019,1943,3,sibling_roster
907019,1948,4,sibling_roster
907019,1950,5,sibling_roster
918734,1939,7,graduate
918734,1923,1,sibling_roster
918734,1925,2,sibling_roster
918734,1925,3,sibling_roster
918734,1927,4,sibling_roster
918734,1927,5,sibling_roster
918734,1931,6,sibling_roster
918734,1940,7,sibling_roster
924280,1939,3,graduate
924280,1937,1,sibling_roster
924280,1938,2,sibling_roster
924280,1940,3,sibling_roster
924280,1943,4,sibling_roster
924280,1945,5,sibling_roster
920723,1939,6,graduate
920723,1923,1,sibling_roster
920723,1925,2,sibling_roster
920723,1926,3,sibling_roster
920723,1932,4,sibling_roster
920723,1934,5,sibling_roster
920723,1940,6,sibling_roster
904031,1938,4,graduate
904031,1928,1,sibling_roster
904031,1930,2,sibling_roster
904031,1938,3,sibling_roster
904031,1939,4,sibling_roster
924252,1938,2,graduate
924286,1939,1,sibling_roster
931576,1940,1,sibling_roster
931576,1944,2,sibling_roster
931576,1944,3,sibling_roster
927108,1939,2,graduate
927108,1936,1,sibling_roster
927108,1939,2,sibling_roster
927108,1941,3,sibling_roster
927108,1943,4,sibling_roster
927108,1948,5,sibling_roster
927108,1952,6,sibling_roster
927108,1955,7,sibling_roster
927108,1957,8,sibling_roster
903882,1938,3,graduate
902946,1937,3,graduate
902946,1933,1,sibling_roster
902946,1934,2,sibling_roster
902946,1938,3,sibling_roster
902946,1941,4,sibling_roster
906429,1939,2,graduate
906429,1936,1,sibling_roster
906429,1939,2,sibling_roster
906429,1941,3,sibling_roster
906429,1943,4,sibling_roster
906429,1946,5,sibling_roster
900434,1937,3,graduate
900434,1933,1,sibling_roster
900434,1936,2,sibling_roster
900434,1938,3,sibling_roster
928666,1938,2,graduate
928666,1938,1,sibling_roster
928666,1939,2,sibling_roster
928666,1946,3,sibling_roster
928666,1951,4,sibling_roster
927864,1937,2,graduate
927864,1934,1,sibling_roster
927864,1938,2,sibling_roster
903327,1938,4,graduate
903327,1935,1,sibling_roster
903327,1939,2,sibling_roster
903327,1941,3,sibling_roster
903327,1945,4,sibling_roster
903327,1947,5,sibling_roster
906146,1939,4,graduate
927190,1940,1,sibling_roster
927190,1942,2,sibling_roster
927190,1945,3,sibling_roster
927190,1945,4,sibling_roster
927190,1947,5,sibling_roster
927190,1948,6,sibling_roster
927190,1950,7,sibling_roster
927190,1952,8,sibling_roster
927190,1955,9,sibling_roster
919347,1939,10,graduate
929890,1939,3,graduate
929890,1935,1,sibling_roster
929890,1936,2,sibling_roster
929890,1940,3,sibling_roster
929890,1944,4,sibling_roster
900704,1939,3,graduate
930420,1939,1,sibling_roster
930420,1941,2,sibling_roster
930420,1942,3,sibling_roster
930420,1947,4,sibling_roster
930420,1948,5,sibling_roster
930420,1949,6,sibling_roster
930420,1952,7,sibling_roster
931812,1937,2,graduate
929465,1940,1,sibling_roster
929465,1940,2,sibling_roster
929465,1946,3,sibling_roster
929465,1949,4,sibling_roster
917136,1940,2,graduate
925428,1939,3,graduate
925428,1935,1,sibling_roster
925428,1939,2,sibling_roster
925428,1940,3,sibling_roster
925428,1951,4,sibling_roster
917853,1939,4,graduate
917853,1924,1,sibling_roster
917853,1935,2,sibling_roster
917853,1938,3,sibling_roster
917853,1939,4,sibling_roster
933402,1939,2,graduate
933402,1937,1,sibling_roster
933402,1939,2,sibling_roster
933402,1945,3,sibling_roster
933834,1940,1,sibling_roster
933834,1943,2,sibling_roster
919487,1939,6,graduate
907581,1938,1,sibling_roster
907581,1940,2,sibling_roster
907581,1941,3,sibling_roster
929204,1939,2,graduate
932146,1939,1,sibling_roster
927929,1939,2,graduate
927929,1937,1,sibling_roster
927929,1940,2,sibling_roster
927929,1942,3,sibling_roster
917198,1939,2,graduate
930603,1939,2,graduate
930603,1939,1,sibling_roster
930603,1940,2,sibling_roster
930603,1942,3,sibling_roster
930603,1950,4,sibling_roster
930603,1959,5,sibling_roster
928491,1939,3,graduate
928491,1930,1,sibling_roster
928491,1932,2,sibling_roster
928491,1940,3,sibling_roster
915318,1939,5,graduate
917250,1938,2,graduate
914479,1940,1,sibling_roster
916074,1938,1,sibling_roster
916074,1942,2,sibling_roster
916074,1945,3,sibling_roster
915987,1938,10,graduate
915987,1920,1,sibling_roster
915987,1923,2,sibling_roster
915987,1925,3,sibling_roster
915987,1928,4,sibling_roster
915987,1928,5,sibling_roster
915987,1930,6,sibling_roster
915987,1933,7,sibling_roster
915987,1936,8,sibling_roster
915987,1939,9,sibling_roster
915987,1942,10,sibling_roster
915987,1946,11,sibling_roster
915987,1946,12,sibling_roster
918084,1939,5,graduate
913831,1939,2,graduate
913831,1938,1,sibling_roster
913831,1940,2,sibling_roster
913831,1953,3,sibling_roster
918366,1940,1,sibling_roster
918366,1945,2,sibling_roster
933678,1939,3,graduate
933678,1928,1,sibling_roster
933678,1930,2,sibling_roster
933678,1940,3,sibling_roster
921463,1939,4,graduate
920082,1939,2,graduate
920082,1939,1,sibling_roster
920082,1940,2,sibling_roster
920087,1939,1,sibling_roster
920087,1940,2,sibling_roster
920087,1941,3,sibling_roster
918835,1939,3,graduate
911378,1938,5,graduate
916945,1940,3,graduate
916945,1937,1,sibling_roster
916945,1938,2,sibling_roster
916945,1940,3,sibling_roster
923820,1939,6,graduate
923820,1930,1,sibling_roster
923820,1932,2,sibling_roster
923820,1933,3,sibling_roster
923820,1935,4,sibling_roster
923820,1937,5,sibling_roster
923820,1939,6,sibling_roster
923820,1943,7,sibling_roster
900183,1940,1,sibling_roster
900183,1947,2,sibling_roster
900183,1949,3,sibling_roster
900183,1951,4,sibling_roster
900183,1954,5,sibling_roster
900183,1957,6,sibling_roster
900183,1961,7,sibling_roster
900888,1940,1,sibling_roster
900888,1947,2,sibling_roster
900888,1952,3,sibling_roster
921763,1940,3,graduate
921763,1937,1,sibling_roster
921763,1940,2,sibling_roster
921763,1940,3,sibling_roster
921763,1943,4,sibling_roster
921763,1949,5,sibling_roster
922949,1939,1,sibling_roster
922949,1941,2,sibling_roster
922949,1943,3,sibling_roster
922949,1945,4,sibling_roster
921316,1938,8,graduate
921316,1930,1,sibling_roster
921316,1931,2,sibling_roster
921316,1932,3,sibling_roster
921316,1932,4,sibling_roster
921316,1933,5,sibling_roster
921316,1935,6,sibling_roster
921316,1937,7,sibling_roster
921316,1939,8,sibling_roster
921316,1940,9,sibling_roster
921316,1941,10,sibling_roster
921316,1943,11,sibling_roster
920533,1938,3,graduate
920533,1935,1,sibling_roster
920533,1937,2,sibling_roster
920533,1939,3,sibling_roster
920533,1942,4,sibling_roster
920533,1943,5,sibling_roster
920533,1944,6,sibling_roster
920533,1947,7,sibling_roster
920533,1950,8,sibling_roster
905132,1940,1,sibling_roster
905132,1942,2,sibling_roster
905132,1944,3,sibling_roster
905132,1945,4,sibling_roster
905132,1947,5,sibling_roster
905132,1950,6,sibling_roster
912647,1938,2,graduate
912647,1937,1,sibling_roster
912647,1939,2,sibling_roster
916572,1939,5,graduate
912562,1939,2,graduate
920035,1939,1,sibling_roster
920035,1941,2,sibling_roster
920035,1946,3,sibling_roster
920035,1953,4,sibling_roster
920035,1958,5,sibling_roster
920819,1939,1,sibling_roster
920819,1954,2,sibling_roster
920819,1957,3,sibling_roster
904391,1940,2,graduate
933858,1939,4,graduate
933858,1922,1,sibling_roster
933858,1933,2,sibling_roster
933858,1936,3,sibling_roster
933858,1940,4,sibling_roster
933858,1941,5,sibling_roster
929942,1940,1,sibling_roster
929942,1945,2,sibling_roster
929942,1947,3,sibling_roster
929942,1952,4,sibling_roster
903110,1940,1,sibling_roster
903110,1948,2,sibling_roster
900420,1939,1,sibling_roster
925015,1939,2,graduate
925015,1935,1,sibling_roster
925015,1939,2,sibling_roster
925015,1944,3,sibling_roster
925015,1946,4,sibling_roster
903984,1939,1,sibling_roster
903984,1941,2,sibling_roster
903984,1945,3,sibling_roster
903984,1955,4,sibling_roster
908636,1940,1,sibling_roster
923060,1940,1,sibling_roster
923060,1941,2,sibling_roster
923060,1942,3,sibling_roster
923060,1944,4,sibling_roster
923060,1945,5,sibling_roster
923060,1946,6,sibling_roster
923060,1947,7,sibling_roster
923060,1949,8,sibling_roster
923060,1952,9,sibling_roster
923060,1953,10,sibling_roster
923060,1954,11,sibling_roster
923060,1957,12,sibling_roster
923466,1939,3,graduate
903682,1939,1,sibling_roster
903682,1940,2,sibling_roster
903682,1941,3,sibling_roster
903682,1942,4,sibling_roster
903682,1958,5,sibling_roster
903682,1959,6,sibling_roster
928916,1939,1,sibling_roster
928916,1941,2,sibling_roster
928916,1942,3,sibling_roster
906705,1939,2,graduate
906705,1935,1,sibling_roster
906705,1940,2,sibling_roster
906705,1943,3,sibling_roster
925324,1939,4,graduate
925324,1927,1,sibling_roster
925324,1928,2,sibling_roster
925324,1930,3,sibling_roster
925324,1940,4,sibling_roster
902520,1939,2,graduate
902520,1937,1,sibling_roster
902520,1940,2,sibling_roster
921229,1939,1,sibling_roster
921229,1941,2,sibling_roster
921229,1950,3,sibling_roster
933472,1939,1,sibling_roster
933472,1944,2,sibling_roster
933472,1946,3,sibling_roster
933472,1947,4,sibling_roster
933472,1949,5,sibling_roster
933472,1953,6,sibling_roster
918971,1939,1,sibling_roster
924915,1940,2,graduate
924915,1939,1,sibling_roster
924915,1940,2,sibling_roster
924915,1944,3,sibling_roster
924915,1949,4,sibling_roster
924915,1954,5,sibling_roster
931927,1939,6,graduate
931927,1930,1,sibling_roster
931927,1931,2,sibling_roster
931927,1933,3,sibling_roster
931927,1935,4,sibling_roster
931927,1936,5,sibling_roster
931927,1940,6,sibling_roster
931019,1940,2,graduate
931019,1939,1,sibling_roster
931019,1940,2,sibling_roster
931019,1941,3,sibling_roster
931019,1943,4,sibling_roster
931019,1946,5,sibling_roster
931019,1949,6,sibling_roster
924564,1939,6,graduate
924564,1923,1,sibling_roster
924564,1927,2,sibling_roster
924564,1933,3,sibling_roster
924564,1935,4,sibling_roster
924564,1939,5,sibling_roster
903383,1940,1,sibling_roster
903383,1941,2,sibling_roster
913919,1938,7,graduate
913919,1923,1,sibling_roster
913919,1930,2,sibling_roster
913919,1930,3,sibling_roster
913919,1934,4,sibling_roster
913919,1939,5,sibling_roster
913919,1941,6,sibling_roster
917513,1939,4,graduate
917513,1924,1,sibling_roster
917513,1925,2,sibling_roster
917513,1929,3,sibling_roster
917513,1939,4,sibling_roster
924303,1937,4,graduate
933848,1939,6,graduate
933848,1934,1,sibling_roster
933848,1936,2,sibling_roster
933848,1937,3,sibling_roster
933848,1940,4,sibling_roster
933848,1940,5,sibling_roster
933848,1940,6,sibling_roster
933848,1944,7,sibling_roster
933848,1947,8,sibling_roster
933848,1948,9,sibling_roster
933848,1952,10,sibling_roster
933848,1956,11,sibling_roster
930313,1940,1,sibling_roster
928782,1938,1,sibling_roster
928782,1941,2,sibling_roster
928782,1943,3,sibling_roster
928782,1945,4,sibling_roster
931055,1939,2,graduate
931055,1939,1,sibling_roster
931055,1940,2,sibling_roster
931055,1942,3,sibling_roster
907702,1940,5,graduate
907702,1928,1,sibling_roster
907702,1931,2,sibling_roster
907702,1933,3,sibling_roster
907702,1937,4,sibling_roster
907702,1940,5,sibling_roster
910840,1939,1,sibling_roster
930257,1940,1,sibling_roster
930257,1941,2,sibling_roster
930257,1943,3,sibling_roster
930257,1945,4,sibling_roster
930257,1947,5,sibling_roster
933884,1938,1,sibling_roster
933884,1939,2,sibling_roster
933884,1940,3,sibling_roster
933884,1942,4,sibling_roster
933884,1944,5,sibling_roster
933884,1952,6,sibling_roster
907728,1940,7,graduate
907728,1928,1,sibling_roster
907728,1930,2,sibling_roster
907728,1932,3,sibling_roster
907728,1936,4,sibling_roster
907728,1937,5,sibling_roster
907728,1940,6,sibling_roster
905424,1939,3,graduate
905424,1935,1,sibling_roster
905424,1939,2,sibling_roster
905424,1940,3,sibling_roster
922207,1940,1,sibling_roster
906513,1939,4,graduate
906513,1930,1,sibling_roster
906513,1933,2,sibling_roster
906513,1939,3,sibling_roster
926937,1940,1,sibling_roster
926937,1942,2,sibling_roster
926937,1949,3,sibling_roster
901076,1939,3,graduate
901076,1921,1,sibling_roster
901076,1923,2,sibling_roster
901076,1939,3,sibling_roster
901076,1939,4,sibling_roster
901076,1941,5,sibling_roster
922873,1939,4,graduate
924323,1939,7,graduate
904677,1938,2,graduate
904677,1931,1,sibling_roster
904677,1938,2,sibling_roster
917610,1939,2,graduate
917610,1937,1,sibling_roster
917610,1940,2,sibling_roster
909134,1939,2,graduate
909134,1938,1,sibling_roster
909134,1940,2,sibling_roster
909134,1947,3,sibling_roster
906274,1939,4,graduate
906274,1932,1,sibling_roster
906274,1935,2,sibling_roster
906274,1937,3,sibling_roster
906274,1940,4,sibling_roster
906274,1948,5,sibling_roster
923129,1940,1,sibling_roster
923129,1943,2,sibling_roster
923129,1945,3,sibling_roster
907464,1940,7,graduate
907464,1923,1,sibling_roster
907464,1925,2,sibling_roster
907464,1927,3,sibling_roster
907464,1928,4,sibling_roster
907464,1930,5,sibling_roster
907464,1936,6,sibling_roster
907464,1941,7,sibling_roster
917556,1939,1,sibling_roster
917556,1940,2,sibling_roster
917556,1945,3,sibling_roster
917556,1946,4,sibling_roster
926707,1938,3,graduate
909266,1939,5,graduate
909266,1928,1,sibling_roster
909266,1935,2,sibling_roster
909266,1936,3,sibling_roster
909266,1938,4,sibling_roster
909266,1940,5,sibling_roster
909266,1946,6,sibling_roster
909266,1949,7,sibling_roster
908381,1939,3,graduate
908381,1934,1,sibling_roster
908381,1935,2,sibling_roster
908381,1939,3,sibling_roster
908381,1951,4,sibling_roster
914344,1939,2,graduate
914344,1938,1,sibling_roster
914344,1940,2,sibling_roster
908619,1939,2,graduate
900560,1939,4,graduate
900560,1935,1,sibling_roster
900560,1936,2,sibling_roster
900560,1937,3,sibling_roster
900560,1939,4,sibling_roster
900560,1940,5,sibling_roster
900560,1942,6,sibling_roster
900560,1945,7,sibling_roster
900560,1949,8,sibling_roster
910874,1938,1,sibling_roster
910874,1943,2,sibling_roster
910874,1948,3,sibling_roster
910874,1951,4,sibling_roster
910874,1956,5,sibling_roster
921682,1940,2,graduate
921682,1937,1,sibling_roster
921682,1940,2,sibling_roster
921682,1948,3,sibling_roster
902378,1939,3,graduate
902378,1932,1,sibling_roster
902378,1936,2,sibling_roster
902378,1940,3,sibling_roster
911149,1940,1,sibling_roster
911149,1942,2,sibling_roster
911149,1943,3,sibling_roster
911149,1944,4,sibling_roster
911149,1950,5,sibling_roster
911149,1951,6,sibling_roster
911149,1952,7,sibling_roster
911149,1954,8,sibling_roster
911149,1955,9,sibling_roster
911149,1957,10,sibling_roster
911149,1959,11,sibling_roster
908923,1939,2,graduate
908923,1938,1,sibling_roster
908923,1940,2,sibling_roster
917365,1940,1,sibling_roster
917365,1955,2,sibling_roster
921687,1940,1,sibling_roster
921687,1947,2,sibling_roster
921687,1950,3,sibling_roster
921687,1952,4,sibling_roster
918841,1940,1,sibling_roster
918841,1944,2,sibling_roster
900832,1940,1,sibling_roster
900832,1943,2,sibling_roster
900255,1939,4,graduate
900255,1934,1,sibling_roster
900255,1936,2,sibling_roster
900255,1939,3,sibling_roster
900255,1946,4,sibling_roster
913435,1937,4,graduate
913435,1933,1,sibling_roster
913435,1935,2,sibling_roster
913435,1936,3,sibling_roster
913435,1938,4,sibling_roster
913435,1938,5,sibling_roster
913435,1941,6,sibling_roster
913435,1945,7,sibling_roster
913435,1952,8,sibling_roster
911093,1939,6,graduate
911093,1921,1,sibling_roster
911093,1930,2,sibling_roster
911093,1933,3,sibling_roster
911093,1935,4,sibling_roster
911093,1937,5,sibling_roster
911093,1940,6,sibling_roster
921593,1939,2,graduate
921593,1936,1,sibling_roster
921593,1939,2,sibling_roster
929378,1939,1,sibling_roster
929378,1948,2,sibling_roster
929378,1950,3,sibling_roster
932199,1939,6,graduate
932199,1929,1,sibling_roster
932199,1930,2,sibling_roster
932199,1931,3,sibling_roster
932199,1933,4,sibling_roster
932199,1938,5,sibling_roster
932199,1939,6,sibling_roster
932199,1943,7,sibling_roster
904879,1939,3,graduate
904879,1930,1,sibling_roster
904879,1930,2,sibling_roster
904879,1939,3,sibling_roster
902333,1938,7,graduate
902333,1921,1,sibling_roster
902333,1927,2,sibling_roster
902333,1930,3,sibling_roster
902333,1932,4,sibling_roster
902333,1935,5,sibling_roster
902333,1936,6,sibling_roster
902333,1939,7,sibling_roster
902333,1940,8,sibling_roster
907738,1939,9,graduate
907738,1922,1,sibling_roster
907738,1925,2,sibling_roster
907738,1927,3,sibling_roster
907738,1929,4,sibling_roster
907738,1930,5,sibling_roster
907738,1933,6,sibling_roster
907738,1935,7,sibling_roster
907738,1937,8,sibling_roster
907738,1939,9,sibling_roster
907738,1941,10,sibling_roster
906765,1940,1,sibling_roster
906765,1949,2,sibling_roster
917874,1939,7,graduate
917874,1925,1,sibling_roster
917874,1928,2,sibling_roster
917874,1931,3,sibling_roster
917874,1932,4,sibling_roster
917874,1934,5,sibling_roster
917874,1937,6,sibling_roster
917874,1939,7,sibling_roster
917874,1941,8,sibling_roster
906879,1939,4,graduate
906879,1929,1,sibling_roster
906879,1932,2,sibling_roster
906879,1935,3,sibling_roster
906879,1940,4,sibling_roster
906879,1942,5,sibling_roster
906879,1948,6,sibling_roster
922605,1938,9,graduate
922605,1927,1,sibling_roster
922605,1927,2,sibling_roster
922605,1928,3,sibling_roster
922605,1930,4,sibling_roster
922605,1931,5,sibling_roster
922605,1932,6,sibling_roster
922605,1933,7,sibling_roster
922605,1936,8,sibling_roster
922605,1939,9,sibling_roster
926889,1939,1,sibling_roster
926889,1942,2,sibling_roster
926889,1943,3,sibling_roster
926889,1945,4,sibling_roster
926889,1948,5,sibling_roster
915597,1939,3,graduate
907595,1938,3,graduate
907595,1933,1,sibling_roster
907595,1934,2,sibling_roster
907595,1939,3,sibling_roster
907595,1941,4,sibling_roster
906330,1939,8,graduate
906330,1920,1,sibling_roster
906330,1920,2,sibling_roster
906330,1924,3,sibling_roster
906330,1928,4,sibling_roster
906330,1933,5,sibling_roster
906330,1937,6,sibling_roster
906330,1940,7,sibling_roster
929322,1939,4,graduate
929322,1933,1,sibling_roster
929322,1936,2,sibling_roster
929322,1938,3,sibling_roster
929322,1939,4,sibling_roster
929322,1943,5,sibling_roster
930981,1939,1,sibling_roster
930981,1941,2,sibling_roster
933369,1939,9,graduate
933369,1926,4,sibling_roster
933369,1930,5,sibling_roster
933369,1933,6,sibling_roster
933369,1936,7,sibling_roster
933369,1938,8,sibling_roster
933369,1940,9,sibling_roster
922263,1939,1,sibling_roster
903757,1939,2,graduate
903757,1937,1,sibling_roster
903757,1940,2,sibling_roster
917523,1939,2,graduate
909311,1940,1,sibling_roster
909311,1945,2,sibling_roster
919161,1939,2,graduate
919161,1938,1,sibling_roster
919161,1939,2,sibling_roster
919161,1940,3,sibling_roster
919161,1940,4,sibling_roster
919161,1942,6,sibling_roster
924852,1939,5,graduate
924852,1929,1,sibling_roster
924852,1931,2,sibling_roster
924852,1932,3,sibling_roster
924852,1933,4,sibling_roster
924852,1940,5,sibling_roster
904001,1939,2,graduate
931211,1938,2,graduate
931211,1934,1,sibling_roster
931211,1938,2,sibling_roster
905781,1939,1,sibling_roster
905781,1940,2,sibling_roster
905781,1941,3,sibling_roster
905781,1943,4,sibling_roster
919621,1940,1,sibling_roster
919621,1942,2,sibling_roster
919621,1955,3,sibling_roster
919621,1958,4,sibling_roster
912079,1939,4,graduate
912079,1939,1,sibling_roster
912079,1940,2,sibling_roster
912079,1943,3,sibling_roster
912079,1949,4,sibling_roster
933786,1939,2,graduate
933786,1936,1,sibling_roster
933786,1940,2,sibling_roster
908543,1939,4,graduate
908543,1934,1,sibling_roster
908543,1935,2,sibling_roster
908543,1937,3,sibling_roster
908543,1939,4,sibling_roster
908543,1939,5,sibling_roster
908543,1953,6,sibling_roster
905682,1939,3,graduate
920691,1939,5,graduate
932915,1939,1,sibling_roster
902623,1939,7,graduate
902623,1924,1,sibling_roster
902623,1930,2,sibling_roster
902623,1937,3,sibling_roster
902623,1939,4,sibling_roster
933791,1939,1,sibling_roster
933791,1942,2,sibling_roster
933791,1945,3,sibling_roster
905621,1938,8,graduate
905621,1915,1,sibling_roster
905621,1925,2,sibling_roster
905621,1928,3,sibling_roster
905621,1933,4,sibling_roster
905621,1938,5,sibling_roster
905621,1939,6,sibling_roster
905621,1939,7,sibling_roster
905621,1940,8,sibling_roster
905621,1945,9,sibling_roster
905621,1949,10,sibling_roster
909537,1940,1,sibling_roster
909537,1945,2,sibling_roster
909537,1949,3,sibling_roster
909537,1953,4,sibling_roster
909537,1961,5,sibling_roster
925962,1938,3,graduate
925962,1933,1,sibling_roster
925962,1939,2,sibling_roster
925962,1939,3,sibling_roster
925962,1947,4,sibling_roster
925962,1951,5,sibling_roster
925962,1953,6,sibling_roster
922653,1939,4,graduate
933063,1939,3,graduate
905457,1939,2,graduate
905457,1935,1,sibling_roster
905457,1939,2,sibling_roster
905457,1948,3,sibling_roster
905457,1954,4,sibling_roster
914552,1939,2,graduate
929849,1939,4,graduate
918091,1939,2,graduate
918091,1937,1,sibling_roster
918091,1940,2,sibling_roster
918091,1943,3,sibling_roster
918091,1944,4,sibling_roster
918091,1945,5,sibling_roster
918091,1954,6,sibling_roster
907446,1938,1,sibling_roster
907446,1940,2,sibling_roster
907446,1942,3,sibling_roster
916451,1938,2,graduate
921939,1939,3,graduate
921939,1934,1,sibling_roster
921939,1938,2,sibling_roster
921939,1940,3,sibling_roster
926415,1938,2,graduate
926415,1937,1,sibling_roster
926415,1939,2,sibling_roster
906409,1940,1,sibling_roster
906409,1942,2,sibling_roster
906409,1956,3,sibling_roster
925055,1939,3,graduate
925055,1935,1,sibling_roster
925055,1937,2,sibling_roster
925055,1939,3,sibling_roster
925055,1940,4,sibling_roster
925055,1941,5,sibling_roster
925055,1950,6,sibling_roster
925055,1951,7,sibling_roster
932529,1939,4,graduate
932529,1933,1,sibling_roster
932529,1935,2,sibling_roster
932529,1937,3,sibling_roster
932529,1940,4,sibling_roster
932529,1945,5,sibling_roster
932529,1947,6,sibling_roster
925989,1939,2,graduate
925989,1937,1,sibling_roster
925989,1940,2,sibling_roster
925989,1943,3,sibling_roster
925989,1947,4,sibling_roster
925989,1947,5,sibling_roster
925989,1951,6,sibling_roster
914066,1939,2,graduate
914066,1936,1,sibling_roster
914066,1939,2,sibling_roster
914066,1947,3,sibling_roster
905610,1939,2,graduate
905610,1938,1,sibling_roster
905610,1939,2,sibling_roster
905610,1947,3,sibling_roster
905610,1949,4,sibling_roster
905610,1957,5,sibling_roster
923838,1939,1,sibling_roster
923838,1942,2,sibling_roster
924712,1939,6,graduate
924712,1930,1,sibling_roster
924712,1931,2,sibling_roster
924712,1931,3,sibling_roster
924712,1937,4,sibling_roster
924712,1937,5,sibling_roster
924712,1940,6,sibling_roster
924712,1944,7,sibling_roster
924712,1945,8,sibling_roster
924712,1947,9,sibling_roster
932335,1939,1,sibling_roster
901506,1940,1,sibling_roster
901506,1946,2,sibling_roster
916838,1939,2,graduate
916838,1937,1,sibling_roster
916838,1940,2,sibling_roster
916838,1944,3,sibling_roster
927744,1939,2,graduate
927744,1935,1,sibling_roster
927744,1939,2,sibling_roster
927744,1945,3,sibling_roster
